"Iso 1000","Norte",1416
-2.333,44.5
-1.35,44.5
-1.35,41.8
-9.419843,41.8
-9.419843,41.84025
-9.416653,41.85104
-9.410834,41.86378
-9.406706,41.87333
-9.402764,41.88246
-9.399573,41.89048
-9.393756,41.89948
-9.390565,41.90861
-9.390565,41.91373
-9.395445,41.92038
-9.401262,41.92425
-9.416841,41.9255
-9.432042,41.92771
-9.443866,41.93131
-9.453626,41.93587
-9.459819,41.94155
-9.463385,41.94653
-9.464699,41.95041
-9.462446,41.95774
-9.457942,41.96992
-9.456629,41.97628
-9.455503,41.98777
-9.457191,41.99829
-9.457379,42.01503
-9.458318,42.02458
-9.460945,42.03053
-9.464887,42.04119
-9.468077,42.0517
-9.466763,42.06042
-9.467889,42.06665
-9.470329,42.07744
-9.473707,42.08962
-9.479338,42.10138
-9.484968,42.11315
-9.491161,42.12353
-9.497355,42.13211
-9.500921,42.13861
-9.503549,42.14692
-9.502422,42.15591
-9.500921,42.16269
-9.499795,42.17334
-9.499795,42.18345
-9.500733,42.19106
-9.507865,42.20185
-9.513871,42.21043
-9.519126,42.21721
-9.524569,42.22441
-9.528134,42.23064
-9.531137,42.237
-9.531888,42.24295
-9.529449,42.25195
-9.525883,42.26053
-9.522317,42.26925
-9.515936,42.27797
-9.510868,42.28571
-9.505988,42.29153
-9.503549,42.29582
-9.50505,42.30177
-9.508429,42.31021
-9.513871,42.3181
-9.515936,42.32322
-9.51556,42.32529
-9.514622,42.33041
-9.509367,42.3372
-9.50505,42.34176
-9.49698,42.34896
-9.487408,42.35574
-9.479526,42.36141
-9.47108,42.36681
-9.4662,42.3711
-9.461508,42.37525
-9.457754,42.37885
-9.456065,42.38258
-9.457942,42.38688
-9.462634,42.38937
-9.473145,42.39338
-9.485531,42.39684
-9.498481,42.40196
-9.504863,42.40749
-9.510118,42.41386
-9.514434,42.42133
-9.51556,42.42839
-9.513308,42.4342
-9.511431,42.43822
-9.504487,42.44431
-9.499795,42.44666
-9.494352,42.44777
-9.484968,42.44915
-9.47108,42.45053
-9.465637,42.45095
-9.459256,42.45455
-9.455877,42.45884
-9.455877,42.46451
-9.457567,42.47184
-9.459256,42.47586
-9.462822,42.48015
-9.467889,42.48721
-9.472206,42.49232
-9.476522,42.50008
-9.479526,42.50893
-9.482716,42.51723
-9.484592,42.52263
-9.489848,42.53218
-9.495479,42.53979
-9.500733,42.54533
-9.50749,42.55017
-9.516311,42.55571
-9.524006,42.56055
-9.532826,42.56622
-9.542023,42.57217
-9.549342,42.57688
-9.557413,42.58186
-9.565859,42.58906
-9.570926,42.59418
-9.57543,42.5993
-9.579934,42.60525
-9.583313,42.6094
-9.587067,42.61397
-9.588568,42.6166
-9.591007,42.62075
-9.59326,42.62559
-9.594949,42.62988
-9.595325,42.63611
-9.588943,42.64164
-9.582562,42.64579
-9.576744,42.6505
-9.576368,42.65355
-9.579559,42.65562
-9.58594,42.66033
-9.591571,42.66296
-9.60696,42.66794
-9.625353,42.67361
-9.636614,42.68178
-9.647312,42.68869
-9.654819,42.69451
-9.670209,42.70848
-9.679593,42.71582
-9.706056,42.75471
-9.710185,42.75955
-9.715064,42.76647
-9.718443,42.77297
-9.720132,42.77809
-9.722197,42.78571
-9.719756,42.79484
-9.717692,42.80148
-9.710373,42.80895
-9.701176,42.81629
-9.694044,42.82169
-9.685974,42.82861
-9.676966,42.83442
-9.666455,42.83884
-9.655382,42.84369
-9.647875,42.84742
-9.643183,42.8513
-9.64018,42.85642
-9.641306,42.85946
-9.650314,42.8632
-9.655758,42.86625
-9.658948,42.87067
-9.660449,42.87939
-9.660262,42.88631
-9.659511,42.89101
-9.654632,42.89544
-9.650314,42.89849
-9.646186,42.90292
-9.642808,42.9079
-9.640368,42.91426
-9.639429,42.92063
-9.637552,42.93045
-9.636239,42.93724
-9.633611,42.94457
-9.629294,42.95232
-9.624414,42.96118
-9.618597,42.9674
-9.612216,42.9735
-9.607524,42.97875
-9.601143,42.98539
-9.597576,42.99079
-9.592509,42.99744
-9.591007,42.99923
-9.582375,43
-9.650095,43
-9.650095,43.02139
-9.661585,43.02955
-9.661585,43.06556
-9.657645,43.09028
-9.649111,43.11236
-9.66421,43.12796
-9.675371,43.13805
-9.677998,43.14645
-9.660272,43.16013
-9.63401,43.17765
-9.619895,43.19686
-9.619895,43.24535
-9.617598,43.26383
-9.627445,43.28111
-9.643859,43.29768
-9.671761,43.31136
-9.679311,43.326
-9.670447,43.34449
-9.636309,43.35817
-9.599872,43.36633
-9.57361,43.37737
-9.566061,43.4093
-9.558511,43.43594
-9.543082,43.47603
-9.523058,43.49883
-9.476445,43.50891
-9.441321,43.51155
-9.407182,43.5226
-9.388472,43.53532
-9.383219,43.55452
-9.396021,43.57181
-9.408495,43.58645
-9.393395,43.60925
-9.364509,43.61477
-9.307719,43.62461
-9.281458,43.62558
-9.252571,43.62197
-9.222371,43.61477
-9.180682,43.61382
-9.160658,43.62101
-9.154421,43.62918
-9.151795,43.64742
-9.144245,43.65558
-9.127831,43.65846
-9.095006,43.64742
-9.071043,43.63662
-9.049706,43.62918
-9.040843,43.6347
-9.042155,43.64574
-9.039858,43.66206
-9.035919,43.68223
-9.025743,43.70479
-9.007031,43.7276
-8.981755,43.76024
-8.960419,43.784
-8.94893,43.80393
-8.955495,43.82937
-8.957792,43.84666
-8.927592,43.87114
-8.915118,43.88554
-8.910194,43.90643
-8.904943,43.92011
-8.901332,43.94915
-8.895095,43.9854
-8.889843,44.00797
-8.895095,44.02165
-8.910194,44.04157
-8.946631,44.04589
-8.97913,44.04421
-9.043468,44.05862
-9.077608,44.07686
-9.087456,44.1083
-9.077608,44.13543
-9.040843,44.15991
-8.996856,44.17168
-8.920043,44.18152
-8.857345,44.188
-8.779219,44.18968
-8.743767,44.19064
-8.708642,44.19328
-8.649555,44.19424
-8.634456,44.18608
-8.57865,44.2
-8.397779,44.2
-8.351166,44.19064
-8.290766,44.18152
-8.246778,44.17168
-8.177516,44.15727
-8.117116,44.14551
-8.051463,44.13087
-7.988437,44.11935
-7.947076,44.11478
-7.908013,44.1083
-7.877813,44.11551
-7.85385,44.12295
-7.832513,44.12295
-7.803627,44.11647
-7.7557,44.1047
-7.71681,44.09126
-7.708604,44.0927
-7.694818,44.0951
-7.69088,44.09558
-7.677422,44.09846
-7.663637,44.10062
-7.646896,44.10494
-7.630813,44.10975
-7.614401,44.1143
-7.59799,44.12054
-7.583219,44.12559
-7.569762,44.13087
-7.558602,44.13471
-7.543175,44.13951
-7.524466,44.14383
-7.511008,44.14767
-7.49952,44.15079
-7.482123,44.15583
-7.470635,44.15847
-7.459475,44.16039
-7.447002,44.16303
-7.439781,44.16447
-7.433217,44.16592
-7.430919,44.16687
-7.375448,44.16687
-7.375448,44.16399
-7.370852,44.16159
-7.366913,44.15823
-7.359364,44.15367
-7.348861,44.14863
-7.336388,44.14383
-7.327526,44.14191
-7.315053,44.14023
-7.300611,44.14023
-7.28584,44.14287
-7.267459,44.14623
-7.257612,44.14767
-7.253016,44.14743
-7.228399,44.14191
-7.211331,44.13855
-7.197545,44.13591
-7.176538,44.13159
-7.164393,44.13063
-7.147326,44.13039
-7.134852,44.13063
-7.119425,44.13279
-7.107937,44.13351
-7.094151,44.13423
-7.082992,44.13279
-7.070518,44.12799
-7.060343,44.12343
-7.050168,44.11766
-7.039008,44.10999
-7.0331,44.10518
-7.025879,44.0999
-7.016688,44.09366
-7.011436,44.09102
-7.0052,44.08838
-6.993056,44.08406
-6.986163,44.08406
-6.979926,44.08598
-6.967453,44.09126
-6.95498,44.09798
-6.944149,44.10062
-6.932989,44.10086
-6.923142,44.09942
-6.920188,44.09846
-6.915264,44.09606
-6.91231,44.09366
-6.910669,44.08886
-6.910997,44.08382
-6.911982,44.08094
-6.913295,44.07782
-6.914279,44.07254
-6.915264,44.06822
-6.915593,44.06534
-6.913951,44.06102
-6.910997,44.05405
-6.906074,44.04829
-6.900494,44.04325
-6.892616,44.03941
-6.882769,44.03677
-6.872922,44.03581
-6.862091,44.03629
-6.853557,44.03773
-6.847976,44.04013
-6.842396,44.04373
-6.835832,44.04949
-6.828611,44.05933
-6.826641,44.06293
-6.820076,44.07062
-6.813512,44.0759
-6.805634,44.07998
-6.796444,44.08358
-6.789223,44.08526
-6.778391,44.08502
-6.767559,44.08334
-6.760994,44.0807
-6.753117,44.0783
-6.747537,44.07566
-6.741629,44.0723
-6.735393,44.06774
-6.728499,44.06293
-6.719965,44.05886
-6.710447,44.05429
-6.703882,44.0519
-6.69502,44.04877
-6.685829,44.04613
-6.674669,44.04301
-6.663509,44.04133
-6.652678,44.03893
-6.642502,44.03677
-6.632327,44.03509
-6.622808,44.03293
-6.614603,44.03077
-6.60574,44.02813
-6.594909,44.02525
-6.58539,44.02261
-6.575543,44.01973
-6.563726,44.01685
-6.553879,44.01397
-6.543704,44.01085
-6.53517,44.00748
-6.529918,44.00436
-6.52598,44.00148
-6.522041,43.99788
-6.518102,43.99452
-6.513506,43.99116
-6.507598,43.98804
-6.50169,43.98468
-6.493156,43.97796
-6.487905,43.9734
-6.481668,43.96764
-6.476088,43.96308
-6.47018,43.959
-6.462959,43.95396
-6.45705,43.94963
-6.449829,43.94484
-6.442608,43.94003
-6.4367,43.93571
-6.430463,43.93211
-6.424883,43.92875
-6.419303,43.92491
-6.414052,43.92131
-6.409128,43.91795
-6.402892,43.91315
-6.395342,43.90763
-6.387137,43.90211
-6.380244,43.8973
-6.37171,43.89106
-6.365145,43.88578
-6.359237,43.88122
-6.355298,43.8769
-6.353329,43.87354
-6.351359,43.86754
-6.348733,43.86202
-6.348733,43.85866
-6.346764,43.85506
-6.344466,43.8505
-6.342497,43.84714
-6.338558,43.84258
-6.331337,43.83369
-6.325757,43.82793
-6.317551,43.82169
-6.309674,43.81593
-6.303109,43.81113
-6.29359,43.80561
-6.287025,43.80321
-6.278163,43.80273
-6.276194,43.80417
-6.269629,43.81041
-6.26569,43.81665
-6.259782,43.82481
-6.25453,43.83009
-6.250592,43.83561
-6.245012,43.84161
-6.240745,43.84594
-6.235493,43.8517
-6.235493,43.85434
-6.233195,43.8577
-6.229913,43.86154
-6.225646,43.86706
-6.221379,43.87642
-6.214486,43.88578
-6.207593,43.89466
-6.2007,43.90499
-6.193151,43.91483
-6.18593,43.92275
-6.176739,43.93019
-6.166235,43.93475
-6.155076,43.93595
-6.144244,43.93739
-6.131443,43.93931
-6.119627,43.94003
-6.113062,43.94027
-6.102887,43.93955
-6.095994,43.93979
-6.090086,43.93931
-6.078269,43.93835
-6.068094,43.93787
-6.057919,43.93571
-6.049057,43.93355
-6.040522,43.93283
-6.031332,43.93067
-6.019844,43.92731
-6.011966,43.92371
-6.007699,43.92107
-6.001462,43.91747
-5.996867,43.91507
-5.991615,43.91363
-5.985379,43.91171
-5.980455,43.90955
-5.976189,43.90787
-5.970937,43.90619
-5.966013,43.90523
-5.960762,43.90379
-5.95354,43.90259
-5.94796,43.90115
-5.942052,43.90018
-5.9368,43.89899
-5.929908,43.89851
-5.922358,43.89779
-5.912839,43.89706
-5.904305,43.8973
-5.9,43.88895
-5.899627,43.88949
-5.891426,43.89071
-5.880616,43.89367
-5.871482,43.89528
-5.860486,43.89811
-5.851353,43.90014
-5.839237,43.90498
-5.832341,43.90754
-5.825258,43.91091
-5.818921,43.91387
-5.814261,43.91684
-5.810347,43.92088
-5.807365,43.92451
-5.806992,43.93246
-5.810161,43.93839
-5.813889,43.94432
-5.82209,43.95226
-5.826563,43.95536
-5.832714,43.95738
-5.840915,43.96142
-5.847998,43.96937
-5.850048,43.97328
-5.85098,43.97745
-5.849675,43.9819
-5.84632,43.98513
-5.837746,43.98985
-5.831036,43.99294
-5.822462,43.99604
-5.81538,43.99793
-5.804569,44.00035
-5.795436,44.00183
-5.783693,44.00412
-5.771764,44.00641
-5.76375,44.00776
-5.749957,44.01019
-5.737842,44.01234
-5.727031,44.01463
-5.714729,44.01719
-5.701869,44.01962
-5.690312,44.02325
-5.679688,44.02769
-5.668505,44.03201
-5.657694,44.03766
-5.648934,44.04319
-5.637751,44.05087
-5.628431,44.0576
-5.619298,44.06447
-5.611097,44.07161
-5.606065,44.07673
-5.6001,44.08212
-5.599728,44.08333
-5.49274,44.08333
-5.492367,44.08077
-5.493858,44.07673
-5.496282,44.07363
-5.501501,44.06326
-5.506719,44.05302
-5.513056,44.04278
-5.516598,44.03524
-5.519021,44.02999
-5.520699,44.02473
-5.521444,44.01706
-5.520512,44.00965
-5.518462,44.00318
-5.513988,43.99873
-5.506533,43.99308
-5.498332,43.99012
-5.487894,43.98931
-5.477829,43.99012
-5.467205,43.99092
-5.458445,43.99308
-5.449125,43.99631
