x,y
-2.73559322867225,43.4807048067028
-2.74799326207964,43.4808242191649
-2.75978662646336,43.4804663091558
-2.77103979301152,43.4794939152625
-2.78163215635873,43.477813774068
-2.79083668298935,43.4754758664467
-2.7978206776505,43.4725593193096
-2.80534399443062,43.4700634522784
-2.81677453699709,43.4689553513747
-2.82965144717588,43.4685529424947
-2.84185500273224,43.4682441613652
-2.85342413147144,43.4679087616696
-2.86497244582473,43.4675587960976
-2.87674168677007,43.4671668951766
-2.88852446949831,43.4666580758874
-2.90013791644398,43.4659825153997
-2.9116999912673,43.4652545053111
-2.92343469001299,43.4646455723403
-2.9352959809445,43.4641289865926
-2.94676757627396,43.4633328030373
-2.9573580798878,43.4619001187586
-2.96730796248445,43.4599784633568
-2.9772842084682,43.4580093371083
-2.98785953570877,43.4563784423102
-2.99870030841856,43.4549302889342
-3.00898885899185,43.4532203669836
-3.01870360568276,43.4512309818698
-3.02889259416306,43.449466621656
-3.03987440181238,43.448005784036
-3.05174052545201,43.4469741517714
-3.06368211680662,43.4467136487535
-3.07468228858193,43.4476067663545
-3.08448129741982,43.4495643099142
-3.09370197218796,43.4519472594709
-3.10314113647768,43.4541635934889
-3.11390542850753,43.4561106635955
-3.1253231149548,43.4571265764782
-3.13639214383813,43.4564574645314
-3.14592927811799,43.4541709778404
-3.15285111718334,43.4510224783418
-3.15956642626488,43.4482554183564
-3.16995866246166,43.447150181136
-3.18266006711448,43.4475281001386
-3.19480119731089,43.4487866394004
-3.2052479591195,43.4504748741796
-3.2150358713439,43.4523314742821
-3.22489494777896,43.4543131901768
-3.23392256433912,43.4568548346366
-3.24289546180305,43.4592169774389
-3.25283186481122,43.4605264373225
-3.26414365172589,43.4603388124502
-3.27612770645078,43.4589981723558
-3.28797416217599,43.4569594925058
-3.29901879270929,43.4549706952572
-3.30868864814732,43.4539632994495
-3.31651645594282,43.4547241932199
-3.32269648131683,43.457104749885
-3.32768160505635,43.4605906210953
-3.33192530482305,43.4646666144298
-3.3358810582786,43.4688175374677
-3.34000234308469,43.4725281977883
-3.3446740103611,43.4757505280942
-3.34984610472306,43.4789137041419
-3.35530002807826,43.4820468298061
-3.36081683319373,43.4851759936363
-3.36617757283647,43.4883272841826
-3.37116827589803,43.4915261140906
-3.3761653539238,43.4947179095691
-3.38171884783959,43.4978284160836
-3.38753270743515,43.5009018036417
-3.39327553598486,43.5039871673856
-3.3986159367631,43.5071336024574
-3.40334527140669,43.5103709177659
-3.40844047322005,43.5135426464409
-3.41495205725325,43.5164766993891
-3.42252435335599,43.519212216411
-3.43059537094817,43.5218193400876
-3.43874800876613,43.5243563188494
-3.44703102218033,43.5268431583563
-3.45558661005595,43.5292921933716
-3.46458580075077,43.531684709533
-3.47484486960617,43.5333049055093
-3.48657879133258,43.5338903932746
-3.49797229100519,43.5350280961649
-3.50878436651933,43.5366560401326
-3.51981463179024,43.5376388954537
-3.53160211344655,43.5372576121527
-3.54353879483951,43.5365956961445
-3.55473929748915,43.5371672593858
-3.56507248971673,43.5391336904819
-3.57529992753864,43.5410553646227
-3.58619824150566,43.5414927082099
-3.59789380798315,43.5406540508585
-3.60995382593896,43.540164814531
-3.6219237059255,43.5411347837705
-3.63333442276516,43.5424005990758
-3.64372553397457,43.5422514591272
-3.65320038687923,43.5402389619166
-3.66265027886451,43.5376790289869
-3.67301871174668,43.5360110050197
-3.68464583763201,43.5359349341974
-3.69678448049817,43.5368185285326
-3.70865212569695,43.5379164183491
-3.72018978307894,43.5387270828288
-3.7317282753863,43.5388811533024
-3.74346562697552,43.5383183496578
-3.75524738609925,43.537772739983
-3.76687619143951,43.5380455100574
-3.77835703378028,43.5390277214212
-3.78985332178067,43.5398979154744
-3.80151226593388,43.5400525321817
-3.81339618985485,43.5398724943043
-3.82553477497502,43.5399716019248
-3.8376512211237,43.5403045577359
-3.84912271432415,43.54008195124
-3.85942387970695,43.5386554193188
-3.86862071846783,43.5362990994357
-3.87696723892501,43.5335804055155
-3.88410388224184,43.5307299741241
-3.8889819114051,43.5272660327354
-3.89270719959927,43.5235306897539
-3.89651838224217,43.5199270467744
-3.90165409475162,43.5168582053916
-3.90935297254544,43.5147272671999
-3.9202605655883,43.5137093262181
-3.932113426883,43.5128612090976
-3.94269783119527,43.5113154232029
-3.95222566641441,43.5092561338497
-3.96100741192531,43.5068605343129
-3.96931536374719,43.5042833037805
-3.97736828611408,43.501654273442
-3.98510919348913,43.498975278943
-3.99239256490402,43.49620706019
-3.99907283816204,43.4933103379523
-4.00609172230572,43.4904556496604
-4.0149179795865,43.4880271344805
-4.0252230433652,43.4861409555427
-4.0366272067224,43.4848849375737
-4.04828406081265,43.4839385297835
-4.05896038810233,43.4826427143886
-4.06762301752902,43.4804520955134
-4.07441138888245,43.4775071562541
-4.07986861231647,43.4741844930042
-4.08458010527469,43.4708481572557
-4.08965065799307,43.467704126716
-4.09627037259951,43.464834515217
-4.10436246503865,43.4622375424334
-4.11346886418842,43.4598869111961
-4.12313411927062,43.4577563697839
-4.13307993715999,43.4558229565083
-4.14331206023075,43.4540689845651
-4.15378428246592,43.4523945399827
-4.16381029041234,43.4501669209708
-4.17376393574293,43.4481935671452
-4.18431853420501,43.4476221982135
-4.19568078082307,43.4485559588122
-4.20744917764686,43.449736495495
-4.21922551851113,43.4499795228501
-4.23095499600838,43.4493883444775
-4.24274270632404,43.4486669369471
-4.25455084656548,43.4481451799832
-4.26604793709533,43.4473820059984
-4.27690986723049,43.4459054250918
-4.28735916417117,43.4440424626039
-4.29799331291869,43.4426682160216
-4.30932738686893,43.4424897116174
-4.32124950454751,43.4429649465648
-4.33338086728738,43.4430275923308
-4.34538643009101,43.4423862183828
-4.35701149633738,43.4421442979896
-4.36804296939186,43.4433670065663
-4.37857211080228,43.4454363269076
-4.38885357800426,43.4468306132272
-4.39908376036822,43.4463036057015
-4.4091234280438,43.4442022954171
-4.41871640300172,43.4414288496278
-4.42759938272934,43.4387566877336
-4.43546635061684,43.4361706761577
-4.44199519152939,43.4333584834274
-4.44751076204197,43.4302175861041
-4.45569811890299,43.4277745550293
-4.4672513303902,43.4265644999267
-4.47984152188336,43.42647837519
-4.49158751477528,43.4273025043544
-4.50273188190057,43.4284441247235
-4.51406009853166,43.4292202021541
-4.52588810024021,43.4293796064913
-4.53784041045069,43.4293071987048
-4.54956953389865,43.429373482994
-4.56131066082866,43.4294925032155
-4.57353983571872,43.4293882337084
-4.58605189179572,43.4291947898566
-4.59743257182309,43.4297745490884
-4.60650112024579,43.4318586403165
-4.61515758687922,43.4343954134508
-4.62497424170005,43.4363844827783
-4.63584422358544,43.4376867654138
-4.64736633745213,43.4385124605588
-4.65891312140404,43.4393730045065
-4.66990844573152,43.4407138780819
-4.68009669268386,43.4425665977283
-4.68932886811906,43.4448249677847
-4.69751349817463,43.447385274652
-4.70484927064933,43.4501568104435
-4.71162627264725,43.4530529640118
-4.71816313237465,43.4559906176807
-4.72483961939896,43.4589070699754
-4.73161133004588,43.4618117053563
-4.73818327916822,43.464752325944
-4.74425777075933,43.467777149472
-4.74953710881255,43.4709343936737
-4.75481132602292,43.47405952104
-4.76283120351022,43.4766161983857
-4.77216090948105,43.4789055035512
-4.78087382849925,43.4813259883376
-4.78759301286088,43.4841610405526
-4.79252513536283,43.4873622547221
-4.79616034547029,43.4908218325733
-4.7989964632763,43.4944302879478
-4.80184112628456,43.4980099608324
-4.80591129126195,43.5012931224469
-4.81243613022176,43.5040095733457
-4.82161213339169,43.5061305129983
-4.83198597305603,43.5080128010713
-4.84196151537822,43.5100464589141
-4.85091235315732,43.5123522109086
-4.8601915010552,43.5145094653862
-4.87005844028059,43.5164837464275
-4.88012555147463,43.518420240455
-4.89052089365555,43.5201371619692
-4.9015011512702,43.5213717697194
-4.91316209490925,43.5219299393905
-4.92516487668635,43.5218028768116
-4.9370835734098,43.5210133126149
-4.94827421553037,43.519592225181
-4.95792385365758,43.5175769846658
-4.9654316218918,43.5149946984366
-4.97206732325233,43.5117929441009
-4.97935253197295,43.5084552671499
-4.98776415378816,43.5063183746367
-4.9976314867033,43.5065445025119
-5.0087451495523,43.5082510918774
-5.02062547022934,43.5095296760208
-5.0327552034181,43.5091775535264
-5.04449531120299,43.5084368905224
-5.05521089231203,43.5090080300943
-5.06495825629295,43.5111018702546
-5.07448082996906,43.5134480636982
-5.08415198500561,43.5154615927353
-5.0938592703734,43.5175338801551
-5.10386664005073,43.5194347447755
-5.11445985215377,43.5208923179912
-5.12565450088126,43.5219309295462
-5.13712689417398,43.5229468908709
-5.14848188389317,43.5243334678832
-5.15888959280617,43.5262517498766
-5.16729619364019,43.5287432207048
-5.17285487043393,43.5318180894085
-5.17792195116018,43.5350235550334
-5.18455236568928,43.5379690049749
-5.19270816583261,43.5405801493097
-5.20230434027898,43.5427903338547
-5.21280482957005,43.5446825714181
-5.22274171345951,43.5466490852578
-5.23053219964948,43.5491202549849
-5.23550769973401,43.5523082252037
-5.23966567992917,43.5557779605923
-5.24420210601531,43.5592059265843
-5.24970323474825,43.5623782069891
-5.25675239238333,43.5650814124854
-5.26585893468129,43.5671284411554
-5.27648979546055,43.5687026437434
-5.28734116047942,43.5702612770377
-5.2973324515254,43.5721720236734
-5.30745084598353,43.5739791103724
-5.31849607466704,43.5752868665348
-5.33013708289567,43.5761708751365
-5.34166697510957,43.5770543425068
-5.35225573367418,43.5784817653195
-5.36161589249576,43.5806522517004
-5.37059062962404,43.5830450009414
-5.38016438689036,43.5850492662632
-5.39102661629237,43.5862523232005
-5.40274254721181,43.5869961213071
-5.41461066268652,43.5877983497675
-5.42597166913945,43.5890117727162
-5.43622248218038,43.590769600528
-5.44489231256849,43.5931503985863
-5.45303395981146,43.5957594205542
-5.46161121378452,43.5982107622038
-5.47127302876046,43.600211381053
-5.48218124920042,43.6016727761421
-5.49314595176797,43.6030740652225
-5.50275620104178,43.6049871639029
-5.51042702726397,43.6076366591365
-5.51693598668797,43.6106741790377
-5.52318509676872,43.6137002228561
-5.52967839115778,43.6166474284814
-5.53624612956763,43.6199333019576
-5.54320065361154,43.6232139216748
-5.55102157960301,43.6259017394324
-5.56018854009404,43.6274091836799
-5.57101559361471,43.6274369789069
-5.58319097056135,43.6267755360818
-5.59622291071024,43.6264572732648
-5.6087753105381,43.6271100791851
-5.61860503567043,43.6289272793035
-5.62411808889734,43.6319546736821
-5.62844052255851,43.6353875263054
-5.63373775458289,43.6386721457879
-5.64029511521492,43.6416420867307
-5.64837278575738,43.6441360806264
-5.65810268247784,43.6460479938007
-5.6687298791431,43.647652902573
-5.67912467991931,43.6493869782902
-5.68853440426093,43.6515319252065
-5.69816658068344,43.6535665497325
-5.70850031324138,43.6552948008086
-5.71794435975222,43.6573993448101
-5.72610157509304,43.6599882380252
-5.73312355484627,43.6629098886387
-5.73916311454143,43.6660121275922
-5.74438245185071,43.669168436573
-5.74900317640428,43.6724147293595
-5.75331783831449,43.6758155493498
-5.7579451227488,43.6791982259645
-5.76363998197346,43.6822908982963
-5.77115716428316,43.6848215946006
-5.78086934321353,43.6866466236719
-5.79212689090333,43.6879655291589
-5.80411313543767,43.6890297736386
-5.81613260477726,43.6898125728788
-5.82767414083927,43.6898640005438
-5.8383086605832,43.6887788689358
-5.84811701842288,43.686765828798
-5.85741566430836,43.6843171295685
-5.86651026281364,43.6818930764788
-5.87558907576232,43.6796280062178
-5.88477418837388,43.677472516242
-5.89415974271653,43.6753672058076
-5.9029997662403,43.6730075892093
-5.91028587878874,43.6700865487489
-5.91784926481918,43.6674235465248
-5.92791391620999,43.6659690448182
-5.93985584834751,43.6653460889104
-5.95162169686626,43.6645116106587
-5.96179273301394,43.6627706952732
-5.97063146505112,43.6603484134336
-5.97867067323586,43.6576177306786
-5.98644332366669,43.6549180524835
-5.99448104221254,43.652362603994
-6.00301791352474,43.6499291780368
-6.01171829190155,43.647514625214
-6.02040525555832,43.6450854480859
-6.0294024678311,43.6427848956483
-6.03910173483251,43.6407802767265
-6.04970923513913,43.6391624576454
-6.06046371693317,43.6376239112584
-6.07028977823534,43.6357277430343
-6.07807603382119,43.6330716140014
-6.08301172494807,43.6295090358804
-6.08610148362443,43.6254790590808
-6.08884376710036,43.6215698163282
-6.09273703807651,43.6183694419939
-6.09927975925352,43.616466070449
-6.10945388859264,43.6162935385639
-6.12157808112511,43.6174900642049
-6.13312862527864,43.6194401530644
-6.14274171974595,43.6216981960826
-6.15108469180553,43.6241161791091
-6.15902992737889,43.6265761325747
-6.16729226449252,43.6289955272922
-6.17567989788043,43.631495783383
-6.18373137171146,43.6342365061077
-6.19263546197247,43.6363200404997
-6.20398017950496,43.6366607402011
-6.21661270905415,43.6360552570103
-6.2291329268208,43.6354006768508
-6.24069835731465,43.6345792990525
-6.25076570458209,43.6329291176506
-6.2589408300378,43.6303453337647
-6.26603731843446,43.6274109009183
-6.2732771171787,43.6245960743559
-6.28187917198653,43.622369875259
-6.29242011969028,43.6209372571073
-6.30404058787135,43.6199127975144
-6.31571430143947,43.618849072662
-6.32707502676668,43.6177267920265
-6.33842752969815,43.6169619062503
-6.35005619682665,43.6168788441669
-6.36193989042983,43.6171294238422
-6.37394037484437,43.6171170282161
-6.38575517565492,43.6164665650181
-6.39682397680787,43.6151518419878
-6.40670368660798,43.6132173057596
-6.41625682360765,43.611087951833
-6.42625021668513,43.6091971173977
-6.43708049066769,43.6078629106135
-6.44856035481925,43.6069670886253
-6.46010235063491,43.6060922788659
-6.47122638216024,43.6048978304462
-6.48190079982845,43.6033645553073
-6.49220371495755,43.601552036174
-6.50232326354419,43.5996143530651
-6.51268198461385,43.5979069085775
-6.5237264091264,43.5968078282486
-6.53552508339625,43.5965022931814
-6.54755281635448,43.596872407819
-6.5592616753876,43.5977786666514
-6.57032383781133,43.5991186911789
-6.58051168573581,43.600807000259
-6.58981761018529,43.6027580570968
-6.59898390307513,43.6048858431209
-6.6089128622214,43.6071042369635
-6.62018105391448,43.6092518965269
-6.63159445640182,43.6107586002718
-6.64136209618824,43.6109166638248
-6.64838494037787,43.6093302878207
-6.65330364644879,43.6063875597566
-6.65702775813424,43.6025977245526
-6.66046681916748,43.598470027129
-6.66453037328176,43.594513712406
-6.67030425507189,43.591307865099
-6.68014433312773,43.5898943498162
-6.6928960079554,43.5897812901451
-6.70619052057862,43.5899838096825
-6.71843628441487,43.5903447189876
-6.72887972039478,43.591599304856
-6.7368354441057,43.5941897998371
-6.74244649639026,43.5973699209885
-6.74686580201385,43.6007755391258
-6.7513088292911,43.6041125818319
-6.75699104653665,43.6070869766896
-6.76501556611922,43.6094399341761
-6.77470051098851,43.6114732011309
-6.78398034346982,43.6139041663782
-6.79329025078381,43.6156208387392
-6.80462734282422,43.614909543402
-6.81662349544135,43.6133499655661
-6.82795112003549,43.6120484446187
-6.83898311151059,43.6104350173911
-6.85017999191133,43.6097992683322
-6.86176156307363,43.6109586958256
-6.8731555343912,43.6124315364907
-6.88361392084749,43.6122187516179
-6.89304758455858,43.6098701164162
-6.90231919595812,43.6071729114238
-6.91236190629509,43.6060812888844
-6.92350575579982,43.6073203971849
-6.93482219617197,43.6090506659278
-6.94526794194437,43.6091893914585
-6.95469964210761,43.6072918378523
-6.96382887681174,43.6044693265599
-6.97339362166194,43.6018838219735
-6.98372170578465,43.6000942557223
-6.99452506908916,43.5987540259358
-7.00547530077801,43.5974561533725
-7.01648273823535,43.5961205213596
-7.02769651766798,43.594993945124
-7.03924681233764,43.594295005543
-7.0510455454603,43.5939265832917
-7.06290693010352,43.5936504845867
-7.07472536944151,43.5933779542824
-7.08655392280708,43.5933155117707
-7.09842707811179,43.5936908361565
-7.11000920710843,43.594598969355
-7.12075206795005,43.5960587059979
-7.13038801932215,43.5980241082883
-7.13955814193662,43.6002444018104
-7.14908545493573,43.6024278010896
-7.15949131327219,43.604368683526
-7.16970892994439,43.6063150397811
-7.17815074888873,43.6086636052507
-7.18360511958844,43.6117236142248
-7.18833263287068,43.614994116606
-7.19393875792613,43.6181015198048
-7.20004103082221,43.62111646354
-7.20620990402916,43.6241201141285
-7.21201689518954,43.6271930127717
-7.21708702513526,43.6303843013636
-7.22112393351087,43.6336975986828
-7.22406434330873,43.6371185676315
-7.22634093382476,43.6406014131005
-7.22845188313821,43.6440961854582
-7.23089536932834,43.6475529350729
-7.2341695704744,43.650921712313
-7.2387420003571,43.6541558172949
-7.24382431319687,43.6573413945038
-7.2485757068678,43.6605680341653
-7.25304860620555,43.6638295994424
-7.25730351180539,43.6671190895315
-7.26140092426262,43.6704295036292
-7.26540327834573,43.6737535551553
-7.26967236039009,43.6770397279708
-7.27497764429306,43.6801759642756
-7.28111945627004,43.6831918967999
-7.2875769173168,43.6861641555106
-7.29382906259,43.689169382934
-7.29935492724625,43.6922842215967
-7.30506351820571,43.6953382416612
-7.31274002011346,43.6980264871621
-7.32118141268389,43.7005738314197
-7.32911278894371,43.7032177379545
-7.33549592037663,43.706152780552
-7.34067175641885,43.7093236049802
-7.34547945061551,43.7125845748467
-7.35073615833137,43.7157856436728
-7.35712551893283,43.7187515199508
-7.36520255513785,43.7213180946181
-7.37440682847473,43.7236058606727
-7.38335858948391,43.7259443757411
-7.39065981131151,43.7286678227453
-7.39562905957578,43.7318848116038
-7.3995864697743,43.7350871700392
-7.4032113684047,43.7381267388417
-7.40651382080412,43.741170031006
-7.40949218394846,43.7443890645466
-7.41214481481364,43.7479558574776
-7.4144700703756,43.7520424278135
-7.416609879368,43.7565457316025
-7.41981552537826,43.759237367289
-7.42540596180427,43.757773219201
-7.43266494050565,43.753771536654
-7.44044014698633,43.7498600078495
-7.44855777945157,43.7478685953391
-7.45722820501732,43.7489284959264
-7.46647021931636,43.7517262230894
-7.47621877277794,43.7540524701067
-7.48633417961484,43.7559408564486
-7.49673435861468,43.7578990645801
-7.50743364530712,43.7592400439703
-7.51846814187144,43.7593581185973
-7.53003609960425,43.7585610441861
-7.54241343137751,43.7576082118185
-7.55524359731237,43.757157645564
-7.56671370617847,43.7576267447352
-7.57496032741134,43.7593614072297
-7.57999052856873,43.76224713256
-7.58306021127285,43.7658620362429
-7.58544806503134,43.7697786248585
-7.58843155182966,43.7735697744409
-7.5928016674353,43.7769547754449
-7.59812356525583,43.7800218668605
-7.60378064846075,43.7829208558738
-7.6092530474451,43.7858521998522
-7.61408326704838,43.7890490178765
-7.61781485032739,43.7927449726791
-7.62033728733852,43.7969818462619
-7.623212575069,43.8008737587247
-7.6285074709547,43.8032548629941
-7.63788143207292,43.8032345733802
-7.65002856868902,43.8019262495288
-7.6623367451729,43.8013250343504
-7.67330501984427,43.8024677993989
-7.68393378864392,43.8042367434471
-7.69550822613666,43.8052484451851
-7.7077751711741,43.8048774926847
-7.71877537637337,43.8033391418654
-7.72680135983879,43.8008896341671
-7.73216130105457,43.797768950942
-7.73590230724169,43.7942111127051
-7.73910240405486,43.7904678263888
-7.74317569159756,43.7869903596692
-7.749748274478,43.7843558683301
-7.75990639674901,43.7830036522728
-7.77235976644289,43.7827612311972
-7.78518177297509,43.7832936803109
-7.79693964755722,43.784443115011
-7.80682574132672,43.7862757515085
-7.81419217445446,43.7888519736533
-7.82010441936707,43.7919423396164
-7.82679875748253,43.7950839331426
-7.83527561851994,43.7976156662141
-7.84569482264129,43.7987951474757
-7.85758083781132,43.7987493415826
-7.86987267487965,43.7984252008737
-7.8817473724561,43.7985566754732
-7.89345848527554,43.7988668708937
-7.905506696852,43.7988239851448
-7.91749974280545,43.7980679605276
-7.92803281456717,43.7964334863396
-7.93603048095379,43.7938667351125
-7.94322979320121,43.7910397836296
-7.95065702147998,43.7882960242926
-7.95807623293755,43.7855626438939
-7.96523808123771,43.7827646233251
-7.97192430139249,43.7798573335657
-7.97793324672592,43.7768123943103
-7.98306342734808,43.7736015785525
-7.98751112092229,43.7702837716412
-7.99406504292173,43.7674837889602
-8.00348187733018,43.7653481480596
-8.01371783058624,43.7633809645246
-8.02265609426515,43.7610698621133
-8.02953320608011,43.7582290317133
-8.03572240735535,43.7551882582246
-8.04277010995511,43.7523198240602
-8.05036068487458,43.7496333804344
-8.05556967184269,43.7466084907505
-8.05851442076894,43.743242092736
-8.06004811541725,43.7396584705265
-8.06102393955156,43.735981908257
-8.06229403613609,43.7323365366542
-8.0644380223444,43.7288063174604
-8.06739977621124,43.7253815075429
-8.07103269288814,43.7220390270291
-8.07519016752662,43.7187557960467
-8.0797255952782,43.7155087347233
-8.0846750716192,43.7123095749529
-8.09051994258046,43.70925578298
-8.09707725349635,43.706320191211
-8.1040461764765,43.7034534203346
-8.11112541703788,43.7006060044026
-8.11783695680989,43.697695663375
-8.12326092251715,43.6945580735921
-8.1264734121313,43.6910287028111
-8.12776156324518,43.6871781089994
-8.12849522002779,43.6832870279844
-8.13008235799715,43.6796435977521
-8.1339309526713,43.6765359562881
-8.14144490036469,43.6742514591691
-8.15231924463833,43.6727494110846
-8.1632368010165,43.6713344636757
-8.17336640503016,43.6696101909675
-8.18254186588421,43.6674213617396
-8.19091624581588,43.6648845499797
-8.19866909410091,43.6621388801736
-8.20593907209848,43.6593057475118
-8.21258283375144,43.6563842667336
-8.21833812249777,43.6533219921255
-8.22312104109659,43.6500973859652
-8.22782025767482,43.6468580388099
-8.23358189362977,43.643796638705
-8.24044057677986,43.6409176515953
-8.2475545591711,43.6380771356116
-8.25405833005431,43.6351271248298
-8.25918067263748,43.6319396430886
-8.26631738384235,43.6292619846611
-8.27647784579104,43.6272830029638
-8.28677443682333,43.6253444816218
-8.29448144402248,43.6228260686133
-8.29915213923639,43.6196375874741
-8.30194081023223,43.6160613168434
-8.30403407283197,43.6123870128593
-8.30632306437303,43.6088214128948
-8.30897793103147,43.6053686818887
-8.31206091720284,43.6020026682829
-8.31563426728265,43.5986972205193
-8.31976022566644,43.5954261870399
-8.32475642528922,43.5922386248222
-8.33129890447627,43.5893285300485
-8.33870928744081,43.5865708173987
-8.34610976130101,43.5837909902198
-8.35263191998733,43.5808180567286
-8.35771910195691,43.5775971775418
-8.36119090602677,43.5742137035288
-8.362923623106,43.570757361844
-8.36322048733275,43.5672681318509
-8.36267456319111,43.5637522216328
-8.36188443500836,43.560215196096
-8.36144868711179,43.5566626201469
-8.36196590382867,43.5531000586918
-8.36398698585323,43.5495557285854
-8.36785533956383,43.5461564161534
-8.37385794608101,43.543055712349
-8.38227487364496,43.5404057598688
-8.39248534329315,43.5381698704823
-8.40208316972522,43.5359371083248
-8.40845194567462,43.5332524718914
-8.41000290071844,43.5298277725909
-8.41013843724022,43.5261870079946
-8.41074532402018,43.5226323150556
-8.41158290164057,43.5191366157429
-8.41237175100734,43.5156668339495
-8.41283304895313,43.5121899866281
-8.41277453865241,43.5086866089286
-8.41218048756046,43.5051648020264
-8.41105666826879,43.5016360253386
-8.40942073073869,43.498111706206
-8.40805257910842,43.4946012134256
-8.40879976710629,43.4911098517389
-8.41093954716603,43.4876278257843
-8.41276110247196,43.484140664287
-8.41415500856046,43.4806436933068
-8.41510647742838,43.47713281509
