"gr","esp","lan","lat","long","prof","peso.gr","numero","camp","especie"
"1"," 51",135,43.4461,-2.226,139.5,10790,773,"N09","Micromesistius poutassou"
"1"," 51",136,43.3722,-2.0396,101,16795,803,"N09","Micromesistius poutassou"
"1"," 51",137,43.5606,-1.9066,151,19240,556,"N09","Micromesistius poutassou"
"1"," 51",138,43.5994,-2.283,565,1695.42385596399,15,"N09","Micromesistius poutassou"
"1"," 51",139,43.5583,-2.226,369.5,16500,144,"N09","Micromesistius poutassou"
"1"," 51",141,43.5254,-2.4531,207.5,86250,3063,"N09","Micromesistius poutassou"
"1"," 51",142,43.5562,-2.5671,236,100050,3086,"N09","Micromesistius poutassou"
"1"," 51",144,43.5921,-3.1792,273.5,12039.4173093402,111,"N09","Micromesistius poutassou"
"1"," 51",145,43.6674,-3.7737,236,430160.289555326,5834,"N09","Micromesistius poutassou"
"1"," 51",146,43.6363,-3.8065,183.5,24800,288,"N09","Micromesistius poutassou"
"1"," 51",147,43.47,-3.3283,74.5,360,4,"N09","Micromesistius poutassou"
"1"," 90",1,42.077,-8.9884,103,1040,85,"N09","Trachurus trachurus"
"1"," 90",2,41.9765,-9.0407,113.5,730,137,"N09","Trachurus trachurus"
"1"," 90",3,42.0597,-9.1263,139.5,225,41,"N09","Trachurus trachurus"
"1"," 90",4,42.2331,-8.9714,99.5,4320,232,"N09","Trachurus trachurus"
"1"," 90",5,42.1575,-9.0678,132.5,635,98,"N09","Trachurus trachurus"
"1"," 90",6,42.1945,-9.1673,152.5,460,76,"N09","Trachurus trachurus"
"1"," 90",7,42.2701,-9.1035,136,5340,159,"N09","Trachurus trachurus"
"1"," 90",8,42.428,-9.142,123,5100,56,"N09","Trachurus trachurus"
"1"," 90",9,42.3666,-9.1744,145,2815,96,"N09","Trachurus trachurus"
"1"," 90",10,42.2623,-9.3443,238,375,65,"N09","Trachurus trachurus"
"1"," 90",11,42.2672,-9.465,602.5,7.50187546886722,2,"N09","Trachurus trachurus"
"1"," 90",12,41.9914,-9.3053,171,345,5,"N09","Trachurus trachurus"
"1"," 90",13,42.1142,-9.2837,190,55,15,"N09","Trachurus trachurus"
"1"," 90",14,42.053,-9.3591,229,65,10,"N09","Trachurus trachurus"
"1"," 90",16,42.6324,-9.2136,102,3240,84,"N09","Trachurus trachurus"
"1"," 90",17,42.513,-9.2895,134.5,330,60,"N09","Trachurus trachurus"
"1"," 90",18,42.5202,-9.3854,229.5,680,135,"N09","Trachurus trachurus"
"1"," 90",19,42.6403,-9.5306,416,740,9,"N09","Trachurus trachurus"
"1"," 90",20,42.7881,-9.5378,230,2530,39,"N09","Trachurus trachurus"
"1"," 90",21,42.9342,-9.5528,229,1470,14,"N09","Trachurus trachurus"
"1"," 90",22,42.8535,-9.4285,156,210,21,"N09","Trachurus trachurus"
"1"," 90",23,42.8181,-9.2876,113.5,1680,227,"N09","Trachurus trachurus"
"1"," 90",24,42.6942,-9.355,128.5,480,94,"N09","Trachurus trachurus"
"1"," 90",25,42.7259,-9.0707,50,13400,1861,"N09","Trachurus trachurus"
"1"," 90",26,43.0339,-9.4243,147.5,110,14,"N09","Trachurus trachurus"
"1"," 90",27,43.0747,-9.5629,232.5,48,6,"N09","Trachurus trachurus"
"1"," 90",28,43.1942,-9.4411,171.5,7965,26,"N09","Trachurus trachurus"
"1"," 90",29,43.2445,-9.1261,94.5,29850,2778,"N09","Trachurus trachurus"
"1"," 90",30,43.3132,-9.275,169,1920,30,"N09","Trachurus trachurus"
"1"," 90",31,43.3727,-9.3851,293.5,450,5,"N09","Trachurus trachurus"
"1"," 90",32,43.2406,-9.5117,267,70,9,"N09","Trachurus trachurus"
"1"," 90",34,43.4284,-9.2154,266.5,260,3,"N09","Trachurus trachurus"
"1"," 90",35,43.5357,-9.0902,301,2235,6,"N09","Trachurus trachurus"
"1"," 90",36,43.6081,-8.9219,267.5,3160,58,"N09","Trachurus trachurus"
"1"," 90",37,43.3685,-9.074,157,505,30,"N09","Trachurus trachurus"
"1"," 90",38,43.4498,-8.9817,161.5,675,28,"N09","Trachurus trachurus"
"1"," 90",39,43.45,-8.8297,151.5,2640,36,"N09","Trachurus trachurus"
"1"," 90",40,43.5509,-8.7496,161,7255,60,"N09","Trachurus trachurus"
"1"," 90",41,43.4649,-8.709,140.5,1580,162,"N09","Trachurus trachurus"
"1"," 90",43,44.05,-8.7226,459,8,3,"N09","Trachurus trachurus"
"1"," 90",45,43.8738,-8.726,444,8,1,"N09","Trachurus trachurus"
"1"," 90",47,44.0995,-8.3602,330,8,1,"N09","Trachurus trachurus"
"1"," 90",48,44.0476,-8.2934,298.5,435,2,"N09","Trachurus trachurus"
"1"," 90",49,43.9662,-8.441,287.5,9058,30,"N09","Trachurus trachurus"
"1"," 90",50,43.8887,-8.5051,286,12310,31,"N09","Trachurus trachurus"
"1"," 90",51,44.04,-8.0542,237.5,2490,7,"N09","Trachurus trachurus"
"1"," 90",52,43.9133,-8.1097,185,3604,20,"N09","Trachurus trachurus"
"1"," 90",53,43.8443,-7.9519,126.5,6630,153,"N09","Trachurus trachurus"
"1"," 90",54,43.8129,-8.2804,180.5,40,6,"N09","Trachurus trachurus"
"1"," 90",55,43.3636,-8.7655,89,22700,1923,"N09","Trachurus trachurus"
"1"," 90",56,43.3897,-8.6448,100,76200,1911,"N09","Trachurus trachurus"
"1"," 90",57,43.4457,-8.4913,96.5,44650,3083,"N09","Trachurus trachurus"
"1"," 90",58,43.5571,-8.3979,97,88310,10013,"N09","Trachurus trachurus"
"1"," 90",59,43.5341,-8.5035,136,1530,99,"N09","Trachurus trachurus"
"1"," 90",60,43.6102,-8.5058,153.5,7330,460,"N09","Trachurus trachurus"
"1"," 90",61,43.7064,-8.3983,158,785,38,"N09","Trachurus trachurus"
"1"," 90",62,43.8174,-8.3908,191.5,1680,51,"N09","Trachurus trachurus"
"1"," 90",63,43.7267,-8.2538,143.5,6000,62,"N09","Trachurus trachurus"
"1"," 90",64,43.6836,-8.5231,173,8770,48,"N09","Trachurus trachurus"
"1"," 90",65,43.6282,-8.589,168,4525,73,"N09","Trachurus trachurus"
"1"," 90",66,43.6806,-8.856,539.5,4.50112528132033,2,"N09","Trachurus trachurus"
"1"," 90",67,43.7079,-8.7292,292.5,24,6,"N09","Trachurus trachurus"
"1"," 90",68,43.7773,-8.852,590,3.00075018754689,1,"N09","Trachurus trachurus"
"1"," 90",69,43.3693,-9.0726,155,805,114,"N09","Trachurus trachurus"
"1"," 90",70,43.4497,-8.9802,163,30750,7757,"N09","Trachurus trachurus"
"1"," 90",71,43.6805,-8.8689,566.5,573.893473368342,143,"N09","Trachurus trachurus"
"1"," 90",72,43.7055,-8.7312,290.5,78,17,"N09","Trachurus trachurus"
"1"," 90",73,43.3625,-8.7638,89.5,1435,348,"N09","Trachurus trachurus"
"1"," 90",74,43.4667,-8.706,140,10950,2472,"N09","Trachurus trachurus"
"1"," 90",75,43.7834,-7.5122,121,17300,2147,"N09","Trachurus trachurus"
"1"," 90",76,43.8946,-7.5339,151.5,1235,62,"N09","Trachurus trachurus"
"1"," 90",78,44.0249,-7.3303,185,1265,7,"N09","Trachurus trachurus"
"1"," 90",79,43.7819,-7.3116,139,565,8,"N09","Trachurus trachurus"
"1"," 90",80,43.8619,-7.3238,155,7440,41,"N09","Trachurus trachurus"
"1"," 90",81,43.8287,-7.132,150.5,100,8,"N09","Trachurus trachurus"
"1"," 90",82,43.8937,-7.1071,157.5,170,37,"N09","Trachurus trachurus"
"1"," 90",83,43.9629,-7.2184,172,410,14,"N09","Trachurus trachurus"
"1"," 90",84,43.6224,-7.0679,104,5411.31105398458,516,"N09","Trachurus trachurus"
"1"," 90",85,43.6706,-7.1546,115.5,26900,2288,"N09","Trachurus trachurus"
"1"," 90",86,43.7175,-7.103,128,21856.2564632885,1523,"N09","Trachurus trachurus"
"1"," 90",87,43.7017,-6.9106,124.5,18850,948,"N09","Trachurus trachurus"
"1"," 90",88,43.7755,-6.9108,137.5,4270.94105480869,272,"N09","Trachurus trachurus"
"1"," 90",89,43.9669,-6.8484,153.5,4564,19,"N09","Trachurus trachurus"
"1"," 90",91,43.8983,-6.612,153,84,4,"N09","Trachurus trachurus"
"1"," 90",92,43.8993,-6.5348,248,2255,6,"N09","Trachurus trachurus"
"1"," 90",93,43.8004,-6.5925,138.5,274,4,"N09","Trachurus trachurus"
"1"," 90",94,43.5954,-6.1052,48,37950,1000,"N09","Trachurus trachurus"
"1"," 90",95,43.6886,-6.0915,117,22500,1184,"N09","Trachurus trachurus"
"1"," 90",96,43.7657,-6.0791,228.5,56620,212,"N09","Trachurus trachurus"
"1"," 90",97,43.8465,-6.2115,419,405,2,"N09","Trachurus trachurus"
"1"," 90",99,43.7624,-6.3,235.5,1835,9,"N09","Trachurus trachurus"
"1"," 90",100,43.7112,-6.3901,138,2995,130,"N09","Trachurus trachurus"
"1"," 90",101,43.6902,-6.2726,136,210,29,"N09","Trachurus trachurus"
"1"," 90",103,43.893,-5.6119,296.5,12,2,"N09","Trachurus trachurus"
"1"," 90",104,43.781,-5.6357,157,3675,46,"N09","Trachurus trachurus"
"1"," 90",105,43.8046,-5.7835,158,4646,322,"N09","Trachurus trachurus"
"1"," 90",106,43.672,-5.6781,97.5,44500,1203,"N09","Trachurus trachurus"
"1"," 90",107,43.6897,-5.4948,139.5,8910,157,"N09","Trachurus trachurus"
"1"," 90",108,43.623,-5.3735,116.5,6520,271,"N09","Trachurus trachurus"
"1"," 90",109,43.705,-5.1735,152.5,2685,32,"N09","Trachurus trachurus"
"1"," 90",110,43.6388,-4.581,191.5,3872.22222222222,10,"N09","Trachurus trachurus"
"1"," 90",111,43.5821,-4.6902,169.5,4250,23,"N09","Trachurus trachurus"
"1"," 90",112,43.4825,-4.7263,101,16265,915,"N09","Trachurus trachurus"
"1"," 90",114,43.4649,-4.3339,126,350,32,"N09","Trachurus trachurus"
"1"," 90",117,43.8265,-5.3926,157.5,1297,127,"N09","Trachurus trachurus"
"1"," 90",120,43.7209,-4.9797,179,1430,14,"N09","Trachurus trachurus"
"1"," 90",121,43.6377,-4.993,398,630,5,"N09","Trachurus trachurus"
"1"," 90",122,43.6516,-4.8125,186,888,10,"N09","Trachurus trachurus"
"1"," 90",124,43.5443,-4.2874,167.5,68253,359,"N09","Trachurus trachurus"
"1"," 90",125,43.4648,-4.1381,84.5,13500,1307,"N09","Trachurus trachurus"
"1"," 90",126,43.5688,-3.8718,127.5,5130,51,"N09","Trachurus trachurus"
"1"," 90",127,43.5126,-3.7451,46,42000,1764,"N09","Trachurus trachurus"
"1"," 90",128,43.5703,-3.3149,178.5,124122.536418166,617,"N09","Trachurus trachurus"
"1"," 90",129,43.7707,-1.4952,47,1400,26,"N09","Trachurus trachurus"
"1"," 90",130,43.7001,-1.6835,115.5,27750,367,"N09","Trachurus trachurus"
"1"," 90",131,43.8259,-1.9916,143.5,11250,142,"N09","Trachurus trachurus"
"1"," 90",132,43.895,-2.1316,324,3770,10,"N09","Trachurus trachurus"
"1"," 90",133,43.4605,-2.3312,137,39914,188,"N09","Trachurus trachurus"
"1"," 90",134,43.3819,-2.2448,104.5,45400,1198,"N09","Trachurus trachurus"
"1"," 90",135,43.4461,-2.226,139.5,33450,263,"N09","Trachurus trachurus"
"1"," 90",136,43.3722,-2.0396,101,43740,522,"N09","Trachurus trachurus"
"1"," 90",137,43.5606,-1.9066,151,18176,67,"N09","Trachurus trachurus"
"1"," 90",140,43.5031,-2.2236,161,30022,127,"N09","Trachurus trachurus"
"1"," 90",141,43.5254,-2.4531,207.5,56300,198,"N09","Trachurus trachurus"
"1"," 90",142,43.5562,-2.5671,236,67934,259,"N09","Trachurus trachurus"
"1"," 90",143,43.5153,-2.8929,131,970,11,"N09","Trachurus trachurus"
"1"," 90",144,43.5921,-3.1792,273.5,724.07883461868,3,"N09","Trachurus trachurus"
"1"," 90",145,43.6674,-3.7737,236,24095.1396070321,63,"N09","Trachurus trachurus"
"1"," 90",146,43.6363,-3.8065,183.5,329260,1109,"N09","Trachurus trachurus"
"1"," 90",147,43.47,-3.3283,74.5,146330,12174,"N09","Trachurus trachurus"
"1"," 90",148,43.4573,-3.3741,40,201300,15098,"N09","Trachurus trachurus"
"1"," 79",1,42.077,-8.9884,103,145,1,"N09","Scyliorhinus canicula"
"1"," 79",3,42.0597,-9.1263,139.5,25,1,"N09","Scyliorhinus canicula"
"1"," 79",4,42.2331,-8.9714,99.5,1150,2,"N09","Scyliorhinus canicula"
"1"," 79",6,42.1945,-9.1673,152.5,65,1,"N09","Scyliorhinus canicula"
"1"," 79",8,42.428,-9.142,123,2070,4,"N09","Scyliorhinus canicula"
"1"," 79",9,42.3666,-9.1744,145,220,8,"N09","Scyliorhinus canicula"
"1"," 79",12,41.9914,-9.3053,171,785,12,"N09","Scyliorhinus canicula"
"1"," 79",13,42.1142,-9.2837,190,200,2,"N09","Scyliorhinus canicula"
"1"," 79",16,42.6324,-9.2136,102,8850,63,"N09","Scyliorhinus canicula"
"1"," 79",17,42.513,-9.2895,134.5,1600,5,"N09","Scyliorhinus canicula"
"1"," 79",18,42.5202,-9.3854,229.5,70,1,"N09","Scyliorhinus canicula"
"1"," 79",20,42.7881,-9.5378,230,62,1,"N09","Scyliorhinus canicula"
"1"," 79",23,42.8181,-9.2876,113.5,8450,34,"N09","Scyliorhinus canicula"
"1"," 79",24,42.6942,-9.355,128.5,395,3,"N09","Scyliorhinus canicula"
"1"," 79",25,42.7259,-9.0707,50,86400,192,"N09","Scyliorhinus canicula"
"1"," 79",26,43.0339,-9.4243,147.5,1260,12,"N09","Scyliorhinus canicula"
"1"," 79",27,43.0747,-9.5629,232.5,165,2,"N09","Scyliorhinus canicula"
"1"," 79",29,43.2445,-9.1261,94.5,41100,168,"N09","Scyliorhinus canicula"
"1"," 79",36,43.6081,-8.9219,267.5,165,1,"N09","Scyliorhinus canicula"
"1"," 79",38,43.4498,-8.9817,161.5,2860,18,"N09","Scyliorhinus canicula"
"1"," 79",39,43.45,-8.8297,151.5,3120,12,"N09","Scyliorhinus canicula"
"1"," 79",41,43.4649,-8.709,140.5,1960,4,"N09","Scyliorhinus canicula"
"1"," 79",50,43.8887,-8.5051,286,1260,2,"N09","Scyliorhinus canicula"
"1"," 79",52,43.9133,-8.1097,185,3775,13,"N09","Scyliorhinus canicula"
"1"," 79",53,43.8443,-7.9519,126.5,31600,81,"N09","Scyliorhinus canicula"
"1"," 79",54,43.8129,-8.2804,180.5,140,2,"N09","Scyliorhinus canicula"
"1"," 79",55,43.3636,-8.7655,89,25150,95,"N09","Scyliorhinus canicula"
"1"," 79",56,43.3897,-8.6448,100,26700,101,"N09","Scyliorhinus canicula"
"1"," 79",57,43.4457,-8.4913,96.5,18550,52,"N09","Scyliorhinus canicula"
"1"," 79",58,43.5571,-8.3979,97,56750,167,"N09","Scyliorhinus canicula"
"1"," 79",60,43.6102,-8.5058,153.5,505,1,"N09","Scyliorhinus canicula"
"1"," 79",62,43.8174,-8.3908,191.5,530,1,"N09","Scyliorhinus canicula"
"1"," 79",63,43.7267,-8.2538,143.5,1615,4,"N09","Scyliorhinus canicula"
"1"," 79",65,43.6282,-8.589,168,405,1,"N09","Scyliorhinus canicula"
"1"," 79",69,43.3693,-9.0726,155,3620,9,"N09","Scyliorhinus canicula"
"1"," 79",70,43.4497,-8.9802,163,790,3,"N09","Scyliorhinus canicula"
"1"," 79",73,43.3625,-8.7638,89.5,31050,109,"N09","Scyliorhinus canicula"
"1"," 79",75,43.7834,-7.5122,121,5705,26,"N09","Scyliorhinus canicula"
"1"," 79",76,43.8946,-7.5339,151.5,8550,23,"N09","Scyliorhinus canicula"
"1"," 79",78,44.0249,-7.3303,185,580,1,"N09","Scyliorhinus canicula"
"1"," 79",79,43.7819,-7.3116,139,2130,15,"N09","Scyliorhinus canicula"
"1"," 79",80,43.8619,-7.3238,155,1065,5,"N09","Scyliorhinus canicula"
"1"," 79",81,43.8287,-7.132,150.5,3750,15,"N09","Scyliorhinus canicula"
"1"," 79",82,43.8937,-7.1071,157.5,4620,31,"N09","Scyliorhinus canicula"
"1"," 79",83,43.9629,-7.2184,172,260,5,"N09","Scyliorhinus canicula"
"1"," 79",84,43.6224,-7.0679,104,278.491859468723,1,"N09","Scyliorhinus canicula"
"1"," 79",85,43.6706,-7.1546,115.5,530,7,"N09","Scyliorhinus canicula"
"1"," 79",86,43.7175,-7.103,128,2792.14064115822,13,"N09","Scyliorhinus canicula"
"1"," 79",87,43.7017,-6.9106,124.5,5960,40,"N09","Scyliorhinus canicula"
"1"," 79",88,43.7755,-6.9108,137.5,1359.87590486039,11,"N09","Scyliorhinus canicula"
"1"," 79",89,43.9669,-6.8484,153.5,3065,8,"N09","Scyliorhinus canicula"
"1"," 79",90,43.9618,-6.7127,275.5,7100,37,"N09","Scyliorhinus canicula"
"1"," 79",91,43.8983,-6.612,153,15600,64,"N09","Scyliorhinus canicula"
"1"," 79",92,43.8993,-6.5348,248,3270,16,"N09","Scyliorhinus canicula"
"1"," 79",93,43.8004,-6.5925,138.5,7200,20,"N09","Scyliorhinus canicula"
"1"," 79",94,43.5954,-6.1052,48,23450,47,"N09","Scyliorhinus canicula"
"1"," 79",95,43.6886,-6.0915,117,9800,37,"N09","Scyliorhinus canicula"
"1"," 79",96,43.7657,-6.0791,228.5,4800,8,"N09","Scyliorhinus canicula"
"1"," 79",99,43.7624,-6.3,235.5,5810,9,"N09","Scyliorhinus canicula"
"1"," 79",100,43.7112,-6.3901,138,7500,34,"N09","Scyliorhinus canicula"
"1"," 79",101,43.6902,-6.2726,136,20800,98,"N09","Scyliorhinus canicula"
"1"," 79",103,43.893,-5.6119,296.5,1100,7,"N09","Scyliorhinus canicula"
"1"," 79",104,43.781,-5.6357,157,8000,38,"N09","Scyliorhinus canicula"
"1"," 79",105,43.8046,-5.7835,158,4050,13,"N09","Scyliorhinus canicula"
"1"," 79",106,43.672,-5.6781,97.5,40380,152,"N09","Scyliorhinus canicula"
"1"," 79",107,43.6897,-5.4948,139.5,16450,62,"N09","Scyliorhinus canicula"
"1"," 79",108,43.623,-5.3735,116.5,35600,130,"N09","Scyliorhinus canicula"
"1"," 79",109,43.705,-5.1735,152.5,16050,62,"N09","Scyliorhinus canicula"
