HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,F,34,1,34,1,20950,20950,1,38,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,F,34,1,34,1,20950,20950,1,40,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,M,28,1,28,1,20950,20950,1,41,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,M,28,1,28,1,20950,20950,1,42,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,F,34,1,34,1,20950,20950,1,42,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,M,28,1,28,1,20950,20950,1,43,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,F,34,1,34,1,20950,20950,1,43,4
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,M,28,1,28,1,20950,20950,1,44,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,F,34,1,34,1,20950,20950,1,44,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,F,34,1,34,1,20950,20950,1,45,3
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,F,34,1,34,1,20950,20950,1,46,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,F,34,1,34,1,20950,20950,1,48,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,F,34,1,34,1,20950,20950,1,50,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,M,28,1,28,1,20950,20950,1,54,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,M,28,1,28,1,20950,20950,1,55,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,105883,1,M,28,1,28,1,20950,20950,1,65,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126421,1,U,1,1,1,1,76,76,1,18,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126439,1,M,4,1,4,1,160,160,1,15,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126439,1,F,2,1,2,1,160,160,1,15,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126439,1,M,4,1,4,1,160,160,1,16,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126439,1,M,4,1,4,1,160,160,1,17,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126439,1,F,2,1,2,1,160,160,1,17,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,U,2,1,2,1,2842,2842,1,11,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,U,2,1,2,1,2842,2842,1,14,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,M,16,1,16,1,2842,2842,1,17,1
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,M,16,1,16,1,2842,2842,1,18,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,M,16,1,16,1,2842,2842,1,19,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,F,9,1,9,1,2842,2842,1,19,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,M,16,1,16,1,2842,2842,1,20,2
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,M,16,1,16,1,2842,2842,1,21,5
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,M,16,1,16,1,2842,2842,1,22,3
HL,4,SPA,29MO,BAK,200,-9,P,001,001,2017,W,126445,1,F,9,1,9,1,2842,2842,1,22,3
