"gr","esp","lan","lat","long","prof","peso.gr","numero","camp","especie"
"1"," 51",103,43.6379,-4.9712,372.5,25175,326,"N15","Micromesistius poutassou"
"1"," 51",105,43.6529,-4.799,173,123185,7350,"N15","Micromesistius poutassou"
"1"," 51",107,43.5153,-4.5354,259,141665,4702,"N15","Micromesistius poutassou"
"1"," 51",108,43.6424,-4.5526,193.5,598175,30338,"N15","Micromesistius poutassou"
"1"," 51",109,43.7025,-4.5145,532,2096.77419354839,20,"N15","Micromesistius poutassou"
"1"," 51",111,43.5499,-4.2557,163,170,1,"N15","Micromesistius poutassou"
"1"," 51",115,43.6427,-3.7828,182.5,1297545,72533,"N15","Micromesistius poutassou"
"1"," 51",116,43.6697,-3.7603,346.5,599080,25709,"N15","Micromesistius poutassou"
"1"," 51",117,43.5704,-3.3121,178,106660,3562,"N15","Micromesistius poutassou"
"1"," 51",120,43.5934,-3.0627,214,51924,1727,"N15","Micromesistius poutassou"
"1"," 51",121,43.5156,-2.8926,131.5,16780,253,"N15","Micromesistius poutassou"
"1"," 51",123,43.6998,-1.6907,116.5,690,13,"N15","Micromesistius poutassou"
"1"," 51",125,43.9077,-2.1378,346,19740,299,"N15","Micromesistius poutassou"
"1"," 51",126,43.3791,-2.2603,99,705,13,"N15","Micromesistius poutassou"
"1"," 51",128,43.5557,-2.5898,207,246900,9864,"N15","Micromesistius poutassou"
"1"," 51",129,43.5942,-2.6692,306,599895,15098,"N15","Micromesistius poutassou"
"1"," 51",130,43.3644,-2.0483,98.5,65,1,"N15","Micromesistius poutassou"
"1"," 51",131,43.4435,-2.2377,138,19651.5004840271,585,"N15","Micromesistius poutassou"
"1"," 51",132,43.4656,-2.3445,137,402,12,"N15","Micromesistius poutassou"
"1"," 51",133,43.557,-2.2369,363,25025.8531540848,406,"N15","Micromesistius poutassou"
"1"," 51",134,43.5978,-2.2588,527.5,3263.31582895724,23,"N15","Micromesistius poutassou"
"1"," 51",135,43.498,-2.2038,155.5,370,17,"N15","Micromesistius poutassou"
"1"," 51",136,43.5282,-2.0435,179.5,42900,1662,"N15","Micromesistius poutassou"
"1"," 51",137,43.5566,-1.9242,156,38100,1202,"N15","Micromesistius poutassou"
"1"," 90",1,42.0786,-8.9918,104,41180,275,"N15","Trachurus trachurus"
"1"," 90",2,41.9612,-9.0783,122.5,205,4,"N15","Trachurus trachurus"
"1"," 90",3,41.9723,-9.0373,112,11,2,"N15","Trachurus trachurus"
"1"," 90",4,42.073,-9.1797,150,5,2,"N15","Trachurus trachurus"
"1"," 90",5,42.0277,-9.2955,172.5,4,1,"N15","Trachurus trachurus"
"1"," 90",11,42.3764,-9.1699,144.5,5,2,"N15","Trachurus trachurus"
"1"," 90",12,42.1549,-9.0612,134.5,5.6232427366448,2,"N15","Trachurus trachurus"
"1"," 90",14,42.2669,-9.1063,137.5,15410,62,"N15","Trachurus trachurus"
"1"," 90",15,42.2345,-8.9747,101.5,1640,78,"N15","Trachurus trachurus"
"1"," 90",17,42.5117,-9.2872,135,3.1023784901758,1,"N15","Trachurus trachurus"
"1"," 90",18,42.6196,-9.2132,101,13092.0372285419,298,"N15","Trachurus trachurus"
"1"," 90",19,42.6944,-9.353,128.5,312,1,"N15","Trachurus trachurus"
"1"," 90",20,42.8492,-9.4202,152,620,2,"N15","Trachurus trachurus"
"1"," 90",23,42.9333,-9.5515,227.5,5810,14,"N15","Trachurus trachurus"
"1"," 90",24,43.081,-9.5653,236,7905,22,"N15","Trachurus trachurus"
"1"," 90",25,43.3153,-9.28,169.5,300,1,"N15","Trachurus trachurus"
"1"," 90",27,43.2348,-9.5155,269.5,1160,3,"N15","Trachurus trachurus"
"1"," 90",28,43.1972,-9.4329,170,2538.7797311272,7,"N15","Trachurus trachurus"
"1"," 90",29,43.0421,-9.4199,145,1176.19493908154,7,"N15","Trachurus trachurus"
