"gr","esp","lan","lat","long","prof","peso.gr","numero","camp","especie"
"1"," 51",25,43.0768,-9.5655,240,33227,1047,"N05","Micromesistius poutassou"
"1"," 51",26,43.2437,-9.511,268.5,12100,369,"N05","Micromesistius poutassou"
"1"," 51",27,43.3593,-9.3829,274,6070,114,"N05","Micromesistius poutassou"
"1"," 51",28,43.3044,-9.2847,167.5,14275,314,"N05","Micromesistius poutassou"
"1"," 51",29,43.2458,-9.1182,91,55880,1257,"N05","Micromesistius poutassou"
"1"," 51",30,43.3697,-9.055,153,44700,1129,"N05","Micromesistius poutassou"
"1"," 51",31,43.449,-8.9742,162.5,52250,1372,"N05","Micromesistius poutassou"
"1"," 51",32,43.4477,-9.1686,256,5000,81,"N05","Micromesistius poutassou"
"1"," 51",33,43.5515,-9.068,296,15400,277,"N05","Micromesistius poutassou"
"1"," 51",34,43.6188,-8.8964,242.5,35050,1069,"N05","Micromesistius poutassou"
"1"," 51",36,44.0474,-8.7195,460.5,6500,45,"N05","Micromesistius poutassou"
"1"," 51",37,44.0769,-8.4522,338,3775,44,"N05","Micromesistius poutassou"
"1"," 51",38,44.0496,-8.266,295.5,8065,127,"N05","Micromesistius poutassou"
"1"," 51",39,43.6823,-8.8499,529.5,170,5,"N05","Micromesistius poutassou"
"1"," 51",40,43.7249,-8.7247,315,20950,508,"N05","Micromesistius poutassou"
"1"," 51",41,43.8895,-8.6875,435,15700,148,"N05","Micromesistius poutassou"
"1"," 51",42,43.9727,-8.6528,441.5,24400,189,"N05","Micromesistius poutassou"
"1"," 51",43,43.889,-8.5074,287.5,6650,80,"N05","Micromesistius poutassou"
"1"," 51",44,43.957,-8.352,245.5,11950,189,"N05","Micromesistius poutassou"
"1"," 51",45,43.921,-8.1587,191.5,10350,196,"N05","Micromesistius poutassou"
"1"," 51",46,44.0378,-8.0258,229.5,42500,1544,"N05","Micromesistius poutassou"
"1"," 51",47,43.8396,-7.9138,128.5,23250,312,"N05","Micromesistius poutassou"
"1"," 51",48,43.8189,-8.3923,193,16450,411,"N05","Micromesistius poutassou"
"1"," 51",49,43.7925,-8.2893,178,9540,121,"N05","Micromesistius poutassou"
"1"," 51",50,43.7272,-8.2532,142,28700,399,"N05","Micromesistius poutassou"
"1"," 51",51,43.4536,-8.8206,151,19985,372,"N05","Micromesistius poutassou"
"1"," 51",52,43.4581,-8.7193,137,47150,1009,"N05","Micromesistius poutassou"
"1"," 51",53,43.5512,-8.7472,160.5,47150,1332,"N05","Micromesistius poutassou"
"1"," 51",54,43.6281,-8.5956,168.5,27270,682,"N05","Micromesistius poutassou"
"1"," 51",55,43.4409,-8.5027,98.5,17060,430,"N05","Micromesistius poutassou"
"1"," 51",56,43.6139,-8.5045,156,33900,836,"N05","Micromesistius poutassou"
"1"," 51",57,43.6909,-8.5194,174.5,26600,745,"N05","Micromesistius poutassou"
"1"," 51",58,43.7104,-8.3933,164,14600,358,"N05","Micromesistius poutassou"
"1"," 51",59,43.534,-8.497,135.5,77850,2284,"N05","Micromesistius poutassou"
"1"," 51",60,43.366,-8.7658,90,7340,85,"N05","Micromesistius poutassou"
"1"," 51",61,43.4059,-8.5602,97,11000,111,"N05","Micromesistius poutassou"
"1"," 51",62,43.7867,-7.5301,118.5,25650,660,"N05","Micromesistius poutassou"
"1"," 51",63,43.9072,-7.5701,148.5,35350,1084,"N05","Micromesistius poutassou"
"1"," 51",64,44.0399,-7.4859,194,38320,1369,"N05","Micromesistius poutassou"
"1"," 51",65,43.9609,-7.2158,174.5,1120,44,"N05","Micromesistius poutassou"
"1"," 51",66,43.6706,-7.1558,115.5,25750,582,"N05","Micromesistius poutassou"
"1"," 51",67,43.7779,-7.3072,137,23250,806,"N05","Micromesistius poutassou"
"1"," 51",69,43.8832,-7.1114,157.5,4550,170,"N05","Micromesistius poutassou"
"1"," 51",70,43.9976,-7.0148,188,855,37,"N05","Micromesistius poutassou"
"1"," 51",71,43.6765,-6.9335,117.5,2840,35,"N05","Micromesistius poutassou"
"1"," 51",72,43.6221,-7.0714,107,8900,84,"N05","Micromesistius poutassou"
"1"," 51",73,43.8,-7.1282,142.5,235,4,"N05","Micromesistius poutassou"
"1"," 51",74,43.775,-6.8961,137.5,36300,1222,"N05","Micromesistius poutassou"
"1"," 51",76,43.8946,-6.4784,583.5,159.383033419023,2,"N05","Micromesistius poutassou"
"1"," 51",77,43.8936,-6.5231,260.5,13100,252,"N05","Micromesistius poutassou"
"1"," 51",78,43.9678,-6.7345,304.5,48615,739,"N05","Micromesistius poutassou"
"1"," 51",82,43.7589,-6.2778,249,8000,133,"N05","Micromesistius poutassou"
"1"," 51",84,43.6887,-6.0496,119,7860,92,"N05","Micromesistius poutassou"
"1"," 51",85,43.7784,-6.0896,231,74875,3188,"N05","Micromesistius poutassou"
"1"," 51",86,43.846,-5.7745,179,17800,631,"N05","Micromesistius poutassou"
"1"," 51",87,43.8905,-5.5976,288.5,208050,7744,"N05","Micromesistius poutassou"
"1"," 51",88,43.6753,-5.6941,96.5,2965,45,"N05","Micromesistius poutassou"
"1"," 51",89,43.7829,-5.5915,158.5,51050,2876,"N05","Micromesistius poutassou"
"1"," 51",90,43.6213,-5.3743,114,12950,181,"N05","Micromesistius poutassou"
"1"," 51",91,43.6855,-5.4898,140.5,15200,755,"N05","Micromesistius poutassou"
"1"," 51",92,43.7628,-5.3781,159,119050,6905,"N05","Micromesistius poutassou"
"1"," 51",93,43.8642,-5.3389,284.5,28950,782,"N05","Micromesistius poutassou"
"1"," 51",94,43.7054,-5.1895,152,32250,684,"N05","Micromesistius poutassou"
"1"," 51",95,43.7258,-5.0016,175.5,704900,39777,"N05","Micromesistius poutassou"
"1"," 51",96,43.6387,-4.9987,424,560,6,"N05","Micromesistius poutassou"
"1"," 51",97,43.576,-4.852,141,2225,102,"N05","Micromesistius poutassou"
"1"," 51",99,43.8196,-5.0239,594,107.112253641817,3,"N05","Micromesistius poutassou"
"1"," 51",100,43.7741,-4.9918,421,295,29,"N05","Micromesistius poutassou"
"1"," 51",101,43.653,-4.8184,194,387550,18861,"N05","Micromesistius poutassou"
"1"," 51",102,43.6412,-4.6025,191,427450,25362,"N05","Micromesistius poutassou"
"1"," 51",104,43.5097,-4.5606,280,26900,425,"N05","Micromesistius poutassou"
"1"," 51",105,43.4484,-4.4776,108.5,865,13,"N05","Micromesistius poutassou"
"1"," 51",106,43.5467,-4.2746,166.5,234850,8947,"N05","Micromesistius poutassou"
"1"," 51",110,43.6379,-3.797,183.5,91300,4869,"N05","Micromesistius poutassou"
"1"," 51",111,43.6693,-3.7815,252,160230,3301,"N05","Micromesistius poutassou"
"1"," 51",112,43.517,-2.0578,178,39900,2363,"N05","Micromesistius poutassou"
"1"," 51",114,43.4408,-2.225,135,181900,13461,"N05","Micromesistius poutassou"
"1"," 51",115,43.3738,-2.2361,98,6070,274,"N05","Micromesistius poutassou"
"1"," 51",116,43.3693,-2.0338,99.5,356365,11253,"N05","Micromesistius poutassou"
"1"," 51",117,43.5994,-2.2832,559,261.353898886033,3,"N05","Micromesistius poutassou"
"1"," 51",118,43.558,-2.2214,364,7600,156,"N05","Micromesistius poutassou"
"1"," 51",119,43.3952,-2.3096,102,4965,236,"N05","Micromesistius poutassou"
"1"," 51",120,43.4639,-2.3443,136.5,930,39,"N05","Micromesistius poutassou"
"1"," 51",121,43.5558,-2.5717,231.5,148850,4763,"N05","Micromesistius poutassou"
"1"," 51",122,43.4657,-3.3212,73,46450,1405,"N05","Micromesistius poutassou"
"1"," 51",124,43.59,-3.0857,223.5,53300,1404,"N05","Micromesistius poutassou"
"1"," 51",126,43.596,-2.6726,310,50000,500,"N05","Micromesistius poutassou"
"1"," 51",127,43.5761,-3.2956,188,35150,703,"N05","Micromesistius poutassou"
"1"," 90",1,42.0687,-8.9927,104,2310,60,"N05","Trachurus trachurus"
"1"," 90",2,41.9799,-9.3023,162,35,1,"N05","Trachurus trachurus"
"1"," 90",3,41.9644,-9.0479,112,514670,60961,"N05","Trachurus trachurus"
"1"," 90",4,42.1431,-9.0754,134.5,300,40,"N05","Trachurus trachurus"
"1"," 90",7,42.0337,-9.1395,139,5030,496,"N05","Trachurus trachurus"
"1"," 90",8,42.2283,-8.9736,101,2510,43,"N05","Trachurus trachurus"
"1"," 90",9,42.1968,-9.166,151,265,1,"N05","Trachurus trachurus"
"1"," 90",10,42.2841,-9.3468,241,1770,6,"N05","Trachurus trachurus"
"1"," 90",12,42.3051,-9.2407,185.5,5,2,"N05","Trachurus trachurus"
"1"," 90",13,42.3732,-9.17,144.5,1290,5,"N05","Trachurus trachurus"
"1"," 90",14,42.5175,-9.2915,134,225,5,"N05","Trachurus trachurus"
"1"," 90",15,42.6161,-9.2172,102.5,2775,95,"N05","Trachurus trachurus"
"1"," 90",16,42.5353,-9.3994,244.5,3170,9,"N05","Trachurus trachurus"
"1"," 90",17,42.7028,-9.3694,132,350,4,"N05","Trachurus trachurus"
"1"," 90",19,42.7908,-9.5379,230,5965,21,"N05","Trachurus trachurus"
"1"," 90",20,42.8152,-9.2871,115,55,8,"N05","Trachurus trachurus"
"1"," 90",21,42.8571,-9.4271,155,10,2,"N05","Trachurus trachurus"
"1"," 90",22,42.9423,-9.5557,227,300,1,"N05","Trachurus trachurus"
"1"," 90",23,43.0425,-9.4162,144,1100,8,"N05","Trachurus trachurus"
"1"," 90",24,43.1989,-9.4264,169,5,1,"N05","Trachurus trachurus"
"1"," 90",25,43.0768,-9.5655,240,355,1,"N05","Trachurus trachurus"
"1"," 90",26,43.2437,-9.511,268.5,5962,20,"N05","Trachurus trachurus"
"1"," 90",27,43.3593,-9.3829,274,2895,10,"N05","Trachurus trachurus"
"1"," 90",28,43.3044,-9.2847,167.5,1250,5,"N05","Trachurus trachurus"
"1"," 90",29,43.2458,-9.1182,91,8620,663,"N05","Trachurus trachurus"
"1"," 90",31,43.449,-8.9742,162.5,9,3,"N05","Trachurus trachurus"
"1"," 90",32,43.4477,-9.1686,256,1500,5,"N05","Trachurus trachurus"
"1"," 90",33,43.5515,-9.068,296,4445,14,"N05","Trachurus trachurus"
"1"," 90",34,43.6188,-8.8964,242.5,9550,30,"N05","Trachurus trachurus"
"1"," 90",38,44.0496,-8.266,295.5,5780,22,"N05","Trachurus trachurus"
"1"," 90",39,43.6823,-8.8499,529.5,1033.33333333333,3,"N05","Trachurus trachurus"
"1"," 90",40,43.7249,-8.7247,315,21650,67,"N05","Trachurus trachurus"
"1"," 90",41,43.8895,-8.6875,435,570,2,"N05","Trachurus trachurus"
"1"," 90",43,43.889,-8.5074,287.5,3525,12,"N05","Trachurus trachurus"
"1"," 90",44,43.957,-8.352,245.5,955,6,"N05","Trachurus trachurus"
"1"," 90",45,43.921,-8.1587,191.5,315,5,"N05","Trachurus trachurus"
"1"," 90",46,44.0378,-8.0258,229.5,1210,8,"N05","Trachurus trachurus"
"1"," 90",47,43.8396,-7.9138,128.5,12,4,"N05","Trachurus trachurus"
"1"," 90",48,43.8189,-8.3923,193,4305,20,"N05","Trachurus trachurus"
"1"," 90",49,43.7925,-8.2893,178,13700,56,"N05","Trachurus trachurus"
"1"," 90",50,43.7272,-8.2532,142,11840,51,"N05","Trachurus trachurus"
"1"," 90",52,43.4581,-8.7193,137,20,5,"N05","Trachurus trachurus"
"1"," 90",53,43.5512,-8.7472,160.5,103,34,"N05","Trachurus trachurus"
"1"," 90",54,43.6281,-8.5956,168.5,5,1,"N05","Trachurus trachurus"
"1"," 90",55,43.4409,-8.5027,98.5,43220,268,"N05","Trachurus trachurus"
"1"," 90",56,43.6139,-8.5045,156,7530,33,"N05","Trachurus trachurus"
"1"," 90",57,43.6909,-8.5194,174.5,945,6,"N05","Trachurus trachurus"
"1"," 90",58,43.7104,-8.3933,164,1320,6,"N05","Trachurus trachurus"
"1"," 90",59,43.534,-8.497,135.5,1680,17,"N05","Trachurus trachurus"
"1"," 90",60,43.366,-8.7658,90,9110,54,"N05","Trachurus trachurus"
"1"," 90",61,43.4059,-8.5602,97,47930,234,"N05","Trachurus trachurus"
"1"," 90",62,43.7867,-7.5301,118.5,665,88,"N05","Trachurus trachurus"
"1"," 90",63,43.9072,-7.5701,148.5,1580,18,"N05","Trachurus trachurus"
"1"," 90",64,44.0399,-7.4859,194,4320,25,"N05","Trachurus trachurus"
"1"," 90",65,43.9609,-7.2158,174.5,545,2,"N05","Trachurus trachurus"
"1"," 90",66,43.6706,-7.1558,115.5,461,63,"N05","Trachurus trachurus"
"1"," 90",67,43.7779,-7.3072,137,9180,269,"N05","Trachurus trachurus"
"1"," 90",69,43.8832,-7.1114,157.5,5,1,"N05","Trachurus trachurus"
"1"," 90",71,43.6765,-6.9335,117.5,1345,96,"N05","Trachurus trachurus"
"1"," 90",72,43.6221,-7.0714,107,68400,1274,"N05","Trachurus trachurus"
"1"," 90",73,43.8,-7.1282,142.5,1375,20,"N05","Trachurus trachurus"
"1"," 90",74,43.775,-6.8961,137.5,3075,33,"N05","Trachurus trachurus"
"1"," 90",75,43.8464,-6.7345,133,10550,55,"N05","Trachurus trachurus"
"1"," 90",77,43.8936,-6.5231,260.5,13100,59,"N05","Trachurus trachurus"
"1"," 90",78,43.9678,-6.7345,304.5,31835,120,"N05","Trachurus trachurus"
"1"," 90",79,43.799,-6.5921,138.5,2585,13,"N05","Trachurus trachurus"
"1"," 90",80,43.7211,-6.4156,135.5,1880,16,"N05","Trachurus trachurus"
"1"," 90",81,43.7314,-6.2781,171,820,6,"N05","Trachurus trachurus"
"1"," 90",82,43.7589,-6.2778,249,5300,20,"N05","Trachurus trachurus"
"1"," 90",83,43.5986,-6.1019,59,6294,326,"N05","Trachurus trachurus"
"1"," 90",84,43.6887,-6.0496,119,17350,159,"N05","Trachurus trachurus"
"1"," 90",85,43.7784,-6.0896,231,6450,29,"N05","Trachurus trachurus"
"1"," 90",86,43.846,-5.7745,179,5475,31,"N05","Trachurus trachurus"
"1"," 90",87,43.8905,-5.5976,288.5,2250,9,"N05","Trachurus trachurus"
"1"," 90",88,43.6753,-5.6941,96.5,530,6,"N05","Trachurus trachurus"
"1"," 90",89,43.7829,-5.5915,158.5,1485,31,"N05","Trachurus trachurus"
"1"," 90",90,43.6213,-5.3743,114,640,11,"N05","Trachurus trachurus"
"1"," 90",91,43.6855,-5.4898,140.5,1200,20,"N05","Trachurus trachurus"
"1"," 90",92,43.7628,-5.3781,159,620,18,"N05","Trachurus trachurus"
"1"," 90",93,43.8642,-5.3389,284.5,12200,54,"N05","Trachurus trachurus"
"1"," 90",94,43.7054,-5.1895,152,50,3,"N05","Trachurus trachurus"
"1"," 90",95,43.7258,-5.0016,175.5,1960,12,"N05","Trachurus trachurus"
"1"," 90",96,43.6387,-4.9987,424,750,2,"N05","Trachurus trachurus"
"1"," 90",97,43.576,-4.852,141,11625,69,"N05","Trachurus trachurus"
"1"," 90",98,43.4793,-4.7266,98,32150,382,"N05","Trachurus trachurus"
"1"," 90",99,43.8196,-5.0239,594,3.42759211653813,2,"N05","Trachurus trachurus"
"1"," 90",101,43.653,-4.8184,194,13500,67,"N05","Trachurus trachurus"
"1"," 90",102,43.6412,-4.6025,191,8150,42,"N05","Trachurus trachurus"
"1"," 90",103,43.7019,-4.5,543,0.856898029134533,1,"N05","Trachurus trachurus"
"1"," 90",105,43.4484,-4.4776,108.5,2725,33,"N05","Trachurus trachurus"
"1"," 90",106,43.5467,-4.2746,166.5,3995,26,"N05","Trachurus trachurus"
"1"," 90",107,43.4685,-4.1229,86.5,46700,1790,"N05","Trachurus trachurus"
"1"," 90",108,43.5138,-3.7534,43.5,44400,3793,"N05","Trachurus trachurus"
"1"," 90",109,43.5547,-3.8689,112,22800,288,"N05","Trachurus trachurus"
"1"," 90",110,43.6379,-3.797,183.5,11400,64,"N05","Trachurus trachurus"
"1"," 90",111,43.6693,-3.7815,252,49450,247,"N05","Trachurus trachurus"
"1"," 90",112,43.517,-2.0578,178,109345,882,"N05","Trachurus trachurus"
"1"," 90",113,43.5033,-2.208,155,141430,1298,"N05","Trachurus trachurus"
"1"," 90",114,43.4408,-2.225,135,85900,4016,"N05","Trachurus trachurus"
"1"," 90",115,43.3738,-2.2361,98,87500,942,"N05","Trachurus trachurus"
"1"," 90",116,43.3693,-2.0338,99.5,271500,10519,"N05","Trachurus trachurus"
"1"," 90",118,43.558,-2.2214,364,1460,6,"N05","Trachurus trachurus"
"1"," 90",119,43.3952,-2.3096,102,71965,1001,"N05","Trachurus trachurus"
"1"," 90",120,43.4639,-2.3443,136.5,160650,2977,"N05","Trachurus trachurus"
"1"," 90",121,43.5558,-2.5717,231.5,152900,838,"N05","Trachurus trachurus"
"1"," 90",122,43.4657,-3.3212,73,226800,3664,"N05","Trachurus trachurus"
"1"," 90",123,43.4589,-3.3784,36.5,27661.1694152924,2478,"N05","Trachurus trachurus"
"1"," 90",125,43.516,-2.8918,129.5,33500,209,"N05","Trachurus trachurus"
"1"," 90",126,43.596,-2.6726,310,14200,60,"N05","Trachurus trachurus"
"1"," 90",127,43.5761,-3.2956,188,42600,209,"N05","Trachurus trachurus"
"1"," 79",2,41.9799,-9.3023,162,230,3,"N05","Scyliorhinus canicula"
"1"," 79",4,42.1431,-9.0754,134.5,600,2,"N05","Scyliorhinus canicula"
"1"," 79",5,42.0605,-9.354,224,4,1,"N05","Scyliorhinus canicula"
"1"," 79",6,42.1145,-9.2775,187,170,4,"N05","Scyliorhinus canicula"
"1"," 79",8,42.2283,-8.9736,101,2940,6,"N05","Scyliorhinus canicula"
"1"," 79",12,42.3051,-9.2407,185.5,155,6,"N05","Scyliorhinus canicula"
"1"," 79",14,42.5175,-9.2915,134,340,8,"N05","Scyliorhinus canicula"
"1"," 79",21,42.8571,-9.4271,155,30,1,"N05","Scyliorhinus canicula"
"1"," 79",23,43.0425,-9.4162,144,90,3,"N05","Scyliorhinus canicula"
"1"," 79",28,43.3044,-9.2847,167.5,155,4,"N05","Scyliorhinus canicula"
"1"," 79",29,43.2458,-9.1182,91,1825,11,"N05","Scyliorhinus canicula"
"1"," 79",32,43.4477,-9.1686,256,245,4,"N05","Scyliorhinus canicula"
"1"," 79",33,43.5515,-9.068,296,65,1,"N05","Scyliorhinus canicula"
"1"," 79",43,43.889,-8.5074,287.5,605,1,"N05","Scyliorhinus canicula"
"1"," 79",44,43.957,-8.352,245.5,590,2,"N05","Scyliorhinus canicula"
"1"," 79",45,43.921,-8.1587,191.5,405,3,"N05","Scyliorhinus canicula"
"1"," 79",47,43.8396,-7.9138,128.5,17600,42,"N05","Scyliorhinus canicula"
"1"," 79",50,43.7272,-8.2532,142,1885,4,"N05","Scyliorhinus canicula"
"1"," 79",51,43.4536,-8.8206,151,2005,3,"N05","Scyliorhinus canicula"
"1"," 79",52,43.4581,-8.7193,137,100,1,"N05","Scyliorhinus canicula"
"1"," 79",55,43.4409,-8.5027,98.5,9000,21,"N05","Scyliorhinus canicula"
"1"," 79",56,43.6139,-8.5045,156,550,1,"N05","Scyliorhinus canicula"
"1"," 79",60,43.366,-8.7658,90,75,1,"N05","Scyliorhinus canicula"
"1"," 79",61,43.4059,-8.5602,97,1150,2,"N05","Scyliorhinus canicula"
"1"," 79",63,43.9072,-7.5701,148.5,3900,7,"N05","Scyliorhinus canicula"
"1"," 79",64,44.0399,-7.4859,194,405,7,"N05","Scyliorhinus canicula"
"1"," 79",65,43.9609,-7.2158,174.5,1240,10,"N05","Scyliorhinus canicula"
"1"," 79",66,43.6706,-7.1558,115.5,990,11,"N05","Scyliorhinus canicula"
"1"," 79",68,43.8811,-7.321,155.5,955,9,"N05","Scyliorhinus canicula"
"1"," 79",69,43.8832,-7.1114,157.5,1460,6,"N05","Scyliorhinus canicula"
"1"," 79",70,43.9976,-7.0148,188,7150,30,"N05","Scyliorhinus canicula"
"1"," 79",71,43.6765,-6.9335,117.5,810,3,"N05","Scyliorhinus canicula"
"1"," 79",72,43.6221,-7.0714,107,75,1,"N05","Scyliorhinus canicula"
"1"," 79",74,43.775,-6.8961,137.5,370,3,"N05","Scyliorhinus canicula"
"1"," 79",75,43.8464,-6.7345,133,1775,4,"N05","Scyliorhinus canicula"
"1"," 79",77,43.8936,-6.5231,260.5,750,1,"N05","Scyliorhinus canicula"
"1"," 79",78,43.9678,-6.7345,304.5,5285,18,"N05","Scyliorhinus canicula"
"1"," 79",79,43.799,-6.5921,138.5,8170,44,"N05","Scyliorhinus canicula"
"1"," 79",80,43.7211,-6.4156,135.5,1820,6,"N05","Scyliorhinus canicula"
"1"," 79",81,43.7314,-6.2781,171,2305,11,"N05","Scyliorhinus canicula"
"1"," 79",82,43.7589,-6.2778,249,40,1,"N05","Scyliorhinus canicula"
"1"," 79",83,43.5986,-6.1019,59,21555,49,"N05","Scyliorhinus canicula"
"1"," 79",84,43.6887,-6.0496,119,925,12,"N05","Scyliorhinus canicula"
"1"," 79",85,43.7784,-6.0896,231,6465,46,"N05","Scyliorhinus canicula"
"1"," 79",86,43.846,-5.7745,179,24750,71,"N05","Scyliorhinus canicula"
"1"," 79",87,43.8905,-5.5976,288.5,1875,6,"N05","Scyliorhinus canicula"
"1"," 79",88,43.6753,-5.6941,96.5,24100,50,"N05","Scyliorhinus canicula"
"1"," 79",89,43.7829,-5.5915,158.5,9335,24,"N05","Scyliorhinus canicula"
"1"," 79",90,43.6213,-5.3743,114,10360,25,"N05","Scyliorhinus canicula"
"1"," 79",91,43.6855,-5.4898,140.5,9100,20,"N05","Scyliorhinus canicula"
"1"," 79",92,43.7628,-5.3781,159,5000,11,"N05","Scyliorhinus canicula"
"1"," 79",93,43.8642,-5.3389,284.5,1970,13,"N05","Scyliorhinus canicula"
"1"," 79",95,43.7258,-5.0016,175.5,7750,45,"N05","Scyliorhinus canicula"
"1"," 79",96,43.6387,-4.9987,424,2660,4,"N05","Scyliorhinus canicula"
"1"," 79",97,43.576,-4.852,141,27520,78,"N05","Scyliorhinus canicula"
"1"," 79",98,43.4793,-4.7266,98,86200,172,"N05","Scyliorhinus canicula"
"1"," 79",99,43.8196,-5.0239,594,449.87146529563,1,"N05","Scyliorhinus canicula"
"1"," 79",101,43.653,-4.8184,194,3340,24,"N05","Scyliorhinus canicula"
"1"," 79",102,43.6412,-4.6025,191,12810,38,"N05","Scyliorhinus canicula"
"1"," 79",104,43.5097,-4.5606,280,7000,9,"N05","Scyliorhinus canicula"
"1"," 79",105,43.4484,-4.4776,108.5,3030,8,"N05","Scyliorhinus canicula"
"1"," 79",106,43.5467,-4.2746,166.5,30785,65,"N05","Scyliorhinus canicula"
"1"," 79",107,43.4685,-4.1229,86.5,26923,59,"N05","Scyliorhinus canicula"
"1"," 79",108,43.5138,-3.7534,43.5,1445,2,"N05","Scyliorhinus canicula"
"1"," 79",110,43.6379,-3.797,183.5,7860,56,"N05","Scyliorhinus canicula"
"1"," 79",111,43.6693,-3.7815,252,9050,39,"N05","Scyliorhinus canicula"
"1"," 79",112,43.517,-2.0578,178,7390,51,"N05","Scyliorhinus canicula"
"1"," 79",113,43.5033,-2.208,155,11075,54,"N05","Scyliorhinus canicula"
"1"," 79",114,43.4408,-2.225,135,9230,45,"N05","Scyliorhinus canicula"
"1"," 79",115,43.3738,-2.2361,98,70680,200,"N05","Scyliorhinus canicula"
"1"," 79",116,43.3693,-2.0338,99.5,69925,212,"N05","Scyliorhinus canicula"
"1"," 79",118,43.558,-2.2214,364,7710,17,"N05","Scyliorhinus canicula"
"1"," 79",119,43.3952,-2.3096,102,98525,252,"N05","Scyliorhinus canicula"
"1"," 79",120,43.4639,-2.3443,136.5,5745,36,"N05","Scyliorhinus canicula"
"1"," 79",121,43.5558,-2.5717,231.5,14460,44,"N05","Scyliorhinus canicula"
"1"," 79",122,43.4657,-3.3212,73,12800,25,"N05","Scyliorhinus canicula"
"1"," 79",123,43.4589,-3.3784,36.5,2173.91304347826,4,"N05","Scyliorhinus canicula"
"1"," 79",124,43.59,-3.0857,223.5,100,1,"N05","Scyliorhinus canicula"
"1"," 79",125,43.516,-2.8918,129.5,29890,161,"N05","Scyliorhinus canicula"
"1"," 79",126,43.596,-2.6726,310,28305,53,"N05","Scyliorhinus canicula"
"1"," 79",127,43.5761,-3.2956,188,17560,150,"N05","Scyliorhinus canicula"
"1"," 31",1,42.0687,-8.9927,104,3,1,"N05","Gadiculus argenteus"
"1"," 31",2,41.9799,-9.3023,162,6,5,"N05","Gadiculus argenteus"
"1"," 31",3,41.9644,-9.0479,112,875,260,"N05","Gadiculus argenteus"
"1"," 31",4,42.1431,-9.0754,134.5,2420,621,"N05","Gadiculus argenteus"
"1"," 31",5,42.0605,-9.354,224,3155,993,"N05","Gadiculus argenteus"
"1"," 31",8,42.2283,-8.9736,101,4585,790,"N05","Gadiculus argenteus"
"1"," 31",10,42.2841,-9.3468,241,8400,1882,"N05","Gadiculus argenteus"
"1"," 31",13,42.3732,-9.17,144.5,2,1,"N05","Gadiculus argenteus"
"1"," 31",15,42.6161,-9.2172,102.5,315,79,"N05","Gadiculus argenteus"
"1"," 31",16,42.5353,-9.3994,244.5,9915,2933,"N05","Gadiculus argenteus"
"1"," 31",17,42.7028,-9.3694,132,20,6,"N05","Gadiculus argenteus"
"1"," 31",19,42.7908,-9.5379,230,31650,3589,"N05","Gadiculus argenteus"
"1"," 31",20,42.8152,-9.2871,115,6665,1592,"N05","Gadiculus argenteus"
"1"," 31",21,42.8571,-9.4271,155,2800,686,"N05","Gadiculus argenteus"
"1"," 31",22,42.9423,-9.5557,227,2840,367,"N05","Gadiculus argenteus"
"1"," 31",23,43.0425,-9.4162,144,6630,1812,"N05","Gadiculus argenteus"
