"gr","esp","lan","lat","long","prof","peso.gr","numero","camp","especie"
"1"," 51",49,43.8093,-8.2905,178.5,12050,334,"N02","Micromesistius poutassou"
"1"," 51",50,43.8183,-8.3913,192,21200,982,"N02","Micromesistius poutassou"
"1"," 51",51,43.7184,-8.3912,167,24545,1121,"N02","Micromesistius poutassou"
"1"," 51",52,43.6902,-8.5185,175,34800,1288,"N02","Micromesistius poutassou"
"1"," 51",53,43.447,-8.5013,101,9250,166,"N02","Micromesistius poutassou"
"1"," 51",54,43.5332,-8.5051,134.5,112580,4653,"N02","Micromesistius poutassou"
"1"," 51",55,43.6279,-8.5968,166,25650,992,"N02","Micromesistius poutassou"
"1"," 51",56,43.6112,-8.502,153.5,96150,4167,"N02","Micromesistius poutassou"
"1"," 51",57,43.3914,-8.6465,101,86850,1042,"N02","Micromesistius poutassou"
"1"," 51",58,43.3688,-8.7684,93.5,47900,822,"N02","Micromesistius poutassou"
"1"," 51",59,43.4713,-8.6916,141,49700,1673,"N02","Micromesistius poutassou"
"1"," 51",60,43.7876,-7.5312,118.5,27400,452,"N02","Micromesistius poutassou"
"1"," 51",61,43.9955,-7.556,181.5,26900,1202,"N02","Micromesistius poutassou"
"1"," 51",62,43.8628,-7.3198,153,75950,3367,"N02","Micromesistius poutassou"
"1"," 51",63,43.6774,-7.1622,116,20550,407,"N02","Micromesistius poutassou"
"1"," 51",64,43.6202,-7.0585,105.5,11650,154,"N02","Micromesistius poutassou"
"1"," 51",65,43.7402,-6.9846,131.5,68350,2620,"N02","Micromesistius poutassou"
"1"," 51",66,43.7809,-6.9059,138.5,29000,1034,"N02","Micromesistius poutassou"
"1"," 51",69,43.6907,-6.2804,134,11600,203,"N02","Micromesistius poutassou"
"1"," 51",70,44.0284,-7.3476,189.5,35715,1500,"N02","Micromesistius poutassou"
"1"," 51",71,43.9603,-7.1978,175,69250,3116,"N02","Micromesistius poutassou"
"1"," 51",72,43.8846,-7.1158,158,62450,2436,"N02","Micromesistius poutassou"
"1"," 51",73,43.9969,-6.9923,182,56300,2515,"N02","Micromesistius poutassou"
"1"," 51",74,43.9688,-6.7526,290.5,13000,283,"N02","Micromesistius poutassou"
"1"," 51",76,43.7604,-6.2958,230.5,19250,436,"N02","Micromesistius poutassou"
"1"," 51",79,43.8959,-6.5307,255.5,19850,509,"N02","Micromesistius poutassou"
"1"," 51",80,43.8881,-6.6066,142,10100,394,"N02","Micromesistius poutassou"
"1"," 51",81,43.7755,-6.0869,220,1065,27,"N02","Micromesistius poutassou"
"1"," 51",83,43.6979,-5.5206,140.5,129100,4217,"N02","Micromesistius poutassou"
"1"," 51",85,43.8445,-5.7796,173,53300,2429,"N02","Micromesistius poutassou"
"1"," 51",86,43.8912,-5.6005,294,12900,288,"N02","Micromesistius poutassou"
"1"," 51",87,43.8718,-5.377,292.5,12400,269,"N02","Micromesistius poutassou"
"1"," 51",88,43.7602,-5.3797,156.5,20350,746,"N02","Micromesistius poutassou"
"1"," 51",89,43.7878,-5.567,161.5,19700,768,"N02","Micromesistius poutassou"
"1"," 51",90,43.8234,-5.0281,605.5,23778.9203084833,168,"N02","Micromesistius poutassou"
"1"," 51",91,43.7824,-5.0442,443,2590,38,"N02","Micromesistius poutassou"
"1"," 51",92,43.7334,-5.0038,184.5,20800,167,"N02","Micromesistius poutassou"
"1"," 51",93,43.7047,-5.1826,153.5,27200,1052,"N02","Micromesistius poutassou"
"1"," 51",94,43.6373,-4.9912,384.5,1160,17,"N02","Micromesistius poutassou"
"1"," 51",95,43.7013,-4.5047,529,2202.22793487575,24,"N02","Micromesistius poutassou"
"1"," 51",96,43.6414,-4.5655,194,14000,653,"N02","Micromesistius poutassou"
"1"," 51",97,43.6512,-4.8035,177,48150,2070,"N02","Micromesistius poutassou"
"1"," 51",100,43.5126,-4.5457,266,9360,137,"N02","Micromesistius poutassou"
"1"," 51",106,43.644,-3.7728,183.5,48500,2441,"N02","Micromesistius poutassou"
"1"," 51",107,43.6694,-3.7679,278,107230,2502,"N02","Micromesistius poutassou"
"1"," 51",108,43.5593,-1.915,152,14250,312,"N02","Micromesistius poutassou"
"1"," 51",109,43.5243,-2.057,181.5,40250,1181,"N02","Micromesistius poutassou"
"1"," 51",110,43.3677,-2.037,98,23100,485,"N02","Micromesistius poutassou"
"1"," 51",111,43.3776,-2.2475,99.5,19050,392,"N02","Micromesistius poutassou"
"1"," 51",112,43.3916,-2.3014,103.5,6750,171,"N02","Micromesistius poutassou"
"1"," 51",113,43.4613,-2.3324,135.5,280,10,"N02","Micromesistius poutassou"
"1"," 51",114,43.4399,-2.2196,136.5,5350,203,"N02","Micromesistius poutassou"
"1"," 51",115,43.5005,-2.2152,154.5,1550,76,"N02","Micromesistius poutassou"
"1"," 51",116,43.5541,-2.2181,353.5,2350,25,"N02","Micromesistius poutassou"
"1"," 51",117,43.5605,-2.5774,238,39950,972,"N02","Micromesistius poutassou"
"1"," 51",118,43.5915,-2.6667,289.5,530700,10481,"N02","Micromesistius poutassou"
"1"," 51",120,43.5917,-3.0798,217,21850,925,"N02","Micromesistius poutassou"
"1"," 90",1,42.059,-8.9902,103,14450,53,"N02","Trachurus trachurus"
"1"," 90",3,42.0268,-9.14,136,460,2,"N02","Trachurus trachurus"
"1"," 90",5,42.2215,-8.9708,100,350,8,"N02","Trachurus trachurus"
"1"," 90",6,42.2646,-9.1052,135.5,126250,489,"N02","Trachurus trachurus"
"1"," 90",10,42.1227,-9.2736,186,17011.3753877973,61,"N02","Trachurus trachurus"
"1"," 90",11,42.1929,-9.1701,152,3301.17899249732,13,"N02","Trachurus trachurus"
"1"," 90",13,42.2826,-9.3462,237.5,5080,18,"N02","Trachurus trachurus"
"1"," 90",15,42.5169,-9.2916,133.5,235,1,"N02","Trachurus trachurus"
"1"," 90",16,42.5304,-9.3956,236,5300,18,"N02","Trachurus trachurus"
"1"," 90",17,42.6145,-9.2171,101,48450,177,"N02","Trachurus trachurus"
"1"," 90",18,42.6999,-9.3618,130.5,4700,17,"N02","Trachurus trachurus"
"1"," 90",20,42.7934,-9.54,236,687,1,"N02","Trachurus trachurus"
"1"," 90",21,42.8543,-9.4243,154.5,1025,4,"N02","Trachurus trachurus"
"1"," 90",22,42.943,-9.5594,252.5,4195,12,"N02","Trachurus trachurus"
"1"," 90",23,43.0459,-9.4178,144,3940,14,"N02","Trachurus trachurus"
"1"," 90",24,43.0871,-9.5673,241.5,5015.51189245088,13,"N02","Trachurus trachurus"
"1"," 90",26,43.2079,-9.4182,170,11450,42,"N02","Trachurus trachurus"
"1"," 90",27,43.3026,-9.2865,169.5,28550,120,"N02","Trachurus trachurus"
"1"," 90",28,43.3552,-9.3855,271,720,2,"N02","Trachurus trachurus"
"1"," 90",31,43.8789,-8.513,283.5,400,1,"N02","Trachurus trachurus"
"1"," 90",33,44.0321,-8.5877,375.5,78,1,"N02","Trachurus trachurus"
"1"," 90",35,43.6131,-8.9062,246.5,350,1,"N02","Trachurus trachurus"
"1"," 90",36,43.539,-9.0852,297,1475,5,"N02","Trachurus trachurus"
"1"," 90",37,43.4862,-8.9717,174.5,885,3,"N02","Trachurus trachurus"
"1"," 90",39,43.3738,-9.0505,151,14550,55,"N02","Trachurus trachurus"
"1"," 90",40,43.4548,-8.8152,149.5,2900,13,"N02","Trachurus trachurus"
"1"," 90",41,43.7035,-8.7337,291,13800,39,"N02","Trachurus trachurus"
"1"," 90",42,43.5491,-8.75,162,4162.63310745402,18,"N02","Trachurus trachurus"
"1"," 90",43,43.84,-7.9071,129,2045,11,"N02","Trachurus trachurus"
"1"," 90",44,43.9068,-8.1479,186,1030,3,"N02","Trachurus trachurus"
"1"," 90",45,44.0307,-8.0492,221.5,8300,27,"N02","Trachurus trachurus"
"1"," 90",46,44.049,-8.2444,293,37850,119,"N02","Trachurus trachurus"
"1"," 90",49,43.8093,-8.2905,178.5,27800,115,"N02","Trachurus trachurus"
"1"," 90",50,43.8183,-8.3913,192,63950,258,"N02","Trachurus trachurus"
"1"," 90",51,43.7184,-8.3912,167,36700,175,"N02","Trachurus trachurus"
"1"," 90",52,43.6902,-8.5185,175,11650,46,"N02","Trachurus trachurus"
"1"," 90",53,43.447,-8.5013,101,27000,166,"N02","Trachurus trachurus"
"1"," 90",54,43.5332,-8.5051,134.5,78750,390,"N02","Trachurus trachurus"
"1"," 90",55,43.6279,-8.5968,166,5700,24,"N02","Trachurus trachurus"
"1"," 90",56,43.6112,-8.502,153.5,57500,261,"N02","Trachurus trachurus"
"1"," 90",57,43.3914,-8.6465,101,19800,111,"N02","Trachurus trachurus"
"1"," 90",58,43.3688,-8.7684,93.5,16100,70,"N02","Trachurus trachurus"
"1"," 90",59,43.4713,-8.6916,141,16350,71,"N02","Trachurus trachurus"
"1"," 90",60,43.7876,-7.5312,118.5,835,4,"N02","Trachurus trachurus"
"1"," 90",63,43.6774,-7.1622,116,2735,22,"N02","Trachurus trachurus"
"1"," 90",64,43.6202,-7.0585,105.5,9500,66,"N02","Trachurus trachurus"
"1"," 90",67,43.7981,-6.5921,138.5,5350,34,"N02","Trachurus trachurus"
"1"," 90",68,43.7184,-6.418,131,18700,115,"N02","Trachurus trachurus"
"1"," 90",69,43.6907,-6.2804,134,3100,20,"N02","Trachurus trachurus"
"1"," 90",70,44.0284,-7.3476,189.5,1150,5,"N02","Trachurus trachurus"
"1"," 90",73,43.9969,-6.9923,182,235,1,"N02","Trachurus trachurus"
"1"," 90",75,43.8769,-6.4664,578.5,2.5706940874036,1,"N02","Trachurus trachurus"
"1"," 90",77,43.6864,-6.0732,111.5,2470,10,"N02","Trachurus trachurus"
"1"," 90",78,43.5925,-6.1075,56.5,65511.892450879,1374,"N02","Trachurus trachurus"
"1"," 90",80,43.8881,-6.6066,142,1130,5,"N02","Trachurus trachurus"
"1"," 90",82,43.665,-5.6583,95,28745,452,"N02","Trachurus trachurus"
"1"," 90",83,43.6979,-5.5206,140.5,29850,180,"N02","Trachurus trachurus"
"1"," 90",84,43.6326,-5.4033,116.5,885,9,"N02","Trachurus trachurus"
"1"," 90",87,43.8718,-5.377,292.5,5900,22,"N02","Trachurus trachurus"
"1"," 90",92,43.7334,-5.0038,184.5,1346,6,"N02","Trachurus trachurus"
"1"," 90",93,43.7047,-5.1826,153.5,6900,37,"N02","Trachurus trachurus"
"1"," 90",96,43.6414,-4.5655,194,215,1,"N02","Trachurus trachurus"
"1"," 90",97,43.6512,-4.8035,177,24550,108,"N02","Trachurus trachurus"
"1"," 90",98,43.5745,-4.8475,140.5,3235,21,"N02","Trachurus trachurus"
"1"," 90",99,43.4781,-4.7266,96,31450,264,"N02","Trachurus trachurus"
"1"," 90",101,43.4637,-4.3156,111.5,2885,49,"N02","Trachurus trachurus"
"1"," 90",102,43.5489,-4.2603,164.5,46900,280,"N02","Trachurus trachurus"
"1"," 90",103,43.4693,-4.1252,88.5,35000,366,"N02","Trachurus trachurus"
"1"," 90",104,43.5127,-3.7412,45,5680,253,"N02","Trachurus trachurus"
"1"," 90",105,43.5536,-3.8736,112,6730,145,"N02","Trachurus trachurus"
"1"," 90",106,43.644,-3.7728,183.5,6890,37,"N02","Trachurus trachurus"
"1"," 90",108,43.5593,-1.915,152,3380,19,"N02","Trachurus trachurus"
"1"," 90",109,43.5243,-2.057,181.5,9450,70,"N02","Trachurus trachurus"
"1"," 90",110,43.3677,-2.037,98,15100,130,"N02","Trachurus trachurus"
"1"," 90",111,43.3776,-2.2475,99.5,14700,143,"N02","Trachurus trachurus"
"1"," 90",112,43.3916,-2.3014,103.5,49400,400,"N02","Trachurus trachurus"
"1"," 90",113,43.4613,-2.3324,135.5,37150,311,"N02","Trachurus trachurus"
"1"," 90",114,43.4399,-2.2196,136.5,73300,742,"N02","Trachurus trachurus"
"1"," 90",115,43.5005,-2.2152,154.5,4855,36,"N02","Trachurus trachurus"
"1"," 90",117,43.5605,-2.5774,238,1390,8,"N02","Trachurus trachurus"
"1"," 90",118,43.5915,-2.6667,289.5,48350,260,"N02","Trachurus trachurus"
"1"," 90",119,43.5145,-2.9036,128.5,2580,26,"N02","Trachurus trachurus"
"1"," 90",120,43.5917,-3.0798,217,1980,7,"N02","Trachurus trachurus"
"1"," 90",121,43.4543,-3.3698,40,14870,592,"N02","Trachurus trachurus"
"1"," 79",1,42.059,-8.9902,103,585,1,"N02","Scyliorhinus canicula"
"1"," 79",2,41.9892,-9.3097,170.5,34.2759211653813,1,"N02","Scyliorhinus canicula"
"1"," 79",3,42.0268,-9.14,136,195,3,"N02","Scyliorhinus canicula"
"1"," 79",5,42.2215,-8.9708,100,7700,24,"N02","Scyliorhinus canicula"
"1"," 79",8,42.1505,-9.0669,133.5,105,1,"N02","Scyliorhinus canicula"
"1"," 79",9,42.0594,-9.3565,225,22,1,"N02","Scyliorhinus canicula"
"1"," 79",10,42.1227,-9.2736,186,377.456049638056,12,"N02","Scyliorhinus canicula"
"1"," 79",11,42.1929,-9.1701,152,176.848874598071,2,"N02","Scyliorhinus canicula"
"1"," 79",17,42.6145,-9.2171,101,5500,27,"N02","Scyliorhinus canicula"
"1"," 79",18,42.6999,-9.3618,130.5,630,2,"N02","Scyliorhinus canicula"
"1"," 79",20,42.7934,-9.54,236,75,3,"N02","Scyliorhinus canicula"
"1"," 79",21,42.8543,-9.4243,154.5,445,1,"N02","Scyliorhinus canicula"
"1"," 79",23,43.0459,-9.4178,144,1560,8,"N02","Scyliorhinus canicula"
"1"," 79",24,43.0871,-9.5673,241.5,87.9007238883144,1,"N02","Scyliorhinus canicula"
"1"," 79",25,43.2338,-9.5114,259,65,1,"N02","Scyliorhinus canicula"
"1"," 79",27,43.3026,-9.2865,169.5,1370,5,"N02","Scyliorhinus canicula"
"1"," 79",35,43.6131,-8.9062,246.5,340,2,"N02","Scyliorhinus canicula"
"1"," 79",36,43.539,-9.0852,297,615,4,"N02","Scyliorhinus canicula"
"1"," 79",39,43.3738,-9.0505,151,1975,16,"N02","Scyliorhinus canicula"
"1"," 79",40,43.4548,-8.8152,149.5,1480,4,"N02","Scyliorhinus canicula"
"1"," 79",43,43.84,-7.9071,129,3100,8,"N02","Scyliorhinus canicula"
"1"," 79",44,43.9068,-8.1479,186,915,4,"N02","Scyliorhinus canicula"
"1"," 79",49,43.8093,-8.2905,178.5,75,1,"N02","Scyliorhinus canicula"
"1"," 79",54,43.5332,-8.5051,134.5,400,2,"N02","Scyliorhinus canicula"
"1"," 79",57,43.3914,-8.6465,101,650,1,"N02","Scyliorhinus canicula"
"1"," 79",58,43.3688,-8.7684,93.5,10285,28,"N02","Scyliorhinus canicula"
"1"," 79",59,43.4713,-8.6916,141,180,1,"N02","Scyliorhinus canicula"
"1"," 79",60,43.7876,-7.5312,118.5,755,2,"N02","Scyliorhinus canicula"
"1"," 79",61,43.9955,-7.556,181.5,15,1,"N02","Scyliorhinus canicula"
"1"," 79",63,43.6774,-7.1622,116,1050,2,"N02","Scyliorhinus canicula"
"1"," 79",64,43.6202,-7.0585,105.5,535,2,"N02","Scyliorhinus canicula"
"1"," 79",66,43.7809,-6.9059,138.5,245,1,"N02","Scyliorhinus canicula"
"1"," 79",67,43.7981,-6.5921,138.5,1765,12,"N02","Scyliorhinus canicula"
"1"," 79",68,43.7184,-6.418,131,4600,11,"N02","Scyliorhinus canicula"
"1"," 79",69,43.6907,-6.2804,134,8715,39,"N02","Scyliorhinus canicula"
"1"," 79",70,44.0284,-7.3476,189.5,935,5,"N02","Scyliorhinus canicula"
"1"," 79",71,43.9603,-7.1978,175,740,1,"N02","Scyliorhinus canicula"
"1"," 79",72,43.8846,-7.1158,158,435,2,"N02","Scyliorhinus canicula"
"1"," 79",73,43.9969,-6.9923,182,12205,27,"N02","Scyliorhinus canicula"
"1"," 79",74,43.9688,-6.7526,290.5,6700,22,"N02","Scyliorhinus canicula"
"1"," 79",76,43.7604,-6.2958,230.5,2360,13,"N02","Scyliorhinus canicula"
"1"," 79",77,43.6864,-6.0732,111.5,610,1,"N02","Scyliorhinus canicula"
"1"," 79",78,43.5925,-6.1075,56.5,7704.23991726991,12,"N02","Scyliorhinus canicula"
"1"," 79",79,43.8959,-6.5307,255.5,5500,11,"N02","Scyliorhinus canicula"
"1"," 79",80,43.8881,-6.6066,142,8945,26,"N02","Scyliorhinus canicula"
"1"," 79",81,43.7755,-6.0869,220,980,4,"N02","Scyliorhinus canicula"
"1"," 79",82,43.665,-5.6583,95,5200,11,"N02","Scyliorhinus canicula"
"1"," 79",83,43.6979,-5.5206,140.5,6500,19,"N02","Scyliorhinus canicula"
"1"," 79",84,43.6326,-5.4033,116.5,7076,15,"N02","Scyliorhinus canicula"
"1"," 79",85,43.8445,-5.7796,173,17550,48,"N02","Scyliorhinus canicula"
"1"," 79",86,43.8912,-5.6005,294,2575,16,"N02","Scyliorhinus canicula"
"1"," 79",87,43.8718,-5.377,292.5,5975,28,"N02","Scyliorhinus canicula"
"1"," 79",88,43.7602,-5.3797,156.5,18520,59,"N02","Scyliorhinus canicula"
"1"," 79",89,43.7878,-5.567,161.5,1130,2,"N02","Scyliorhinus canicula"
"1"," 79",91,43.7824,-5.0442,443,3255,5,"N02","Scyliorhinus canicula"
"1"," 79",92,43.7334,-5.0038,184.5,255,2,"N02","Scyliorhinus canicula"
"1"," 79",93,43.7047,-5.1826,153.5,505,2,"N02","Scyliorhinus canicula"
"1"," 79",94,43.6373,-4.9912,384.5,3205,5,"N02","Scyliorhinus canicula"
"1"," 79",96,43.6414,-4.5655,194,8650,12,"N02","Scyliorhinus canicula"
"1"," 79",97,43.6512,-4.8035,177,8360,22,"N02","Scyliorhinus canicula"
"1"," 79",98,43.5745,-4.8475,140.5,11075,32,"N02","Scyliorhinus canicula"
"1"," 79",99,43.4781,-4.7266,96,46500,93,"N02","Scyliorhinus canicula"
"1"," 79",100,43.5126,-4.5457,266,1285,3,"N02","Scyliorhinus canicula"
"1"," 79",101,43.4637,-4.3156,111.5,11980,42,"N02","Scyliorhinus canicula"
"1"," 79",102,43.5489,-4.2603,164.5,13110,37,"N02","Scyliorhinus canicula"
"1"," 79",103,43.4693,-4.1252,88.5,3325,11,"N02","Scyliorhinus canicula"
"1"," 79",104,43.5127,-3.7412,45,1760,3,"N02","Scyliorhinus canicula"
"1"," 79",105,43.5536,-3.8736,112,810,1,"N02","Scyliorhinus canicula"
"1"," 79",106,43.644,-3.7728,183.5,4900,18,"N02","Scyliorhinus canicula"
"1"," 79",107,43.6694,-3.7679,278,2400,7,"N02","Scyliorhinus canicula"
"1"," 79",108,43.5593,-1.915,152,4185,56,"N02","Scyliorhinus canicula"
"1"," 79",109,43.5243,-2.057,181.5,27400,169,"N02","Scyliorhinus canicula"
"1"," 79",110,43.3677,-2.037,98,15750,45,"N02","Scyliorhinus canicula"
"1"," 79",111,43.3776,-2.2475,99.5,16200,51,"N02","Scyliorhinus canicula"
"1"," 79",112,43.3916,-2.3014,103.5,39200,99,"N02","Scyliorhinus canicula"
"1"," 79",113,43.4613,-2.3324,135.5,3310,11,"N02","Scyliorhinus canicula"
"1"," 79",114,43.4399,-2.2196,136.5,17470,73,"N02","Scyliorhinus canicula"
"1"," 79",115,43.5005,-2.2152,154.5,14450,43,"N02","Scyliorhinus canicula"
"1"," 79",116,43.5541,-2.2181,353.5,8100,26,"N02","Scyliorhinus canicula"
"1"," 79",117,43.5605,-2.5774,238,8550,44,"N02","Scyliorhinus canicula"
"1"," 79",118,43.5915,-2.6667,289.5,30300,73,"N02","Scyliorhinus canicula"
"1"," 79",119,43.5145,-2.9036,128.5,23400,75,"N02","Scyliorhinus canicula"
"1"," 79",120,43.5917,-3.0798,217,2430,11,"N02","Scyliorhinus canicula"
"1"," 60",43,43.84,-7.9071,129,3030,9,"N02","Pagellus acarne"
"1"," 60",53,43.447,-8.5013,101,3020,8,"N02","Pagellus acarne"
"1"," 60",54,43.5332,-8.5051,134.5,5350,15,"N02","Pagellus acarne"
"1"," 60",57,43.3914,-8.6465,101,74800,186,"N02","Pagellus acarne"
"1"," 60",58,43.3688,-8.7684,93.5,78250,252,"N02","Pagellus acarne"
"1"," 60",64,43.6202,-7.0585,105.5,1850,8,"N02","Pagellus acarne"
"1"," 60",77,43.6864,-6.0732,111.5,1125,3,"N02","Pagellus acarne"
"1"," 60",78,43.5925,-6.1075,56.5,120475.69803516,740,"N02","Pagellus acarne"
"1"," 60",80,43.8881,-6.6066,142,1210,5,"N02","Pagellus acarne"
"1"," 60",82,43.665,-5.6583,95,38200,73,"N02","Pagellus acarne"
"1"," 60",84,43.6326,-5.4033,116.5,1945,5,"N02","Pagellus acarne"
"1"," 60",85,43.8445,-5.7796,173,1245,3,"N02","Pagellus acarne"
"1"," 60",98,43.5745,-4.8475,140.5,1400,4,"N02","Pagellus acarne"
"1"," 60",99,43.4781,-4.7266,96,53150,261,"N02","Pagellus acarne"
"1"," 60",101,43.4637,-4.3156,111.5,12440,40,"N02","Pagellus acarne"
"1"," 60",102,43.5489,-4.2603,164.5,6700,21,"N02","Pagellus acarne"
"1"," 60",103,43.4693,-4.1252,88.5,24695,147,"N02","Pagellus acarne"
"1"," 60",104,43.5127,-3.7412,45,50155,310,"N02","Pagellus acarne"
"1"," 60",111,43.3776,-2.2475,99.5,825,2,"N02","Pagellus acarne"
"1"," 60",119,43.5145,-2.9036,128.5,420,1,"N02","Pagellus acarne"
"1"," 60",121,43.4543,-3.3698,40,27775,275,"N02","Pagellus acarne"
"1"," 42",2,41.9892,-9.3097,170.5,295.629820051414,10,"N02","Lepidorhombus boscii"
"1"," 42",3,42.0268,-9.14,136,2435,31,"N02","Lepidorhombus boscii"
"1"," 42",6,42.2646,-9.1052,135.5,450,10,"N02","Lepidorhombus boscii"
"1"," 42",8,42.1505,-9.0669,133.5,1485,41,"N02","Lepidorhombus boscii"
"1"," 42",9,42.0594,-9.3565,225,6038,161,"N02","Lepidorhombus boscii"
"1"," 42",10,42.1227,-9.2736,186,879.007238883144,23,"N02","Lepidorhombus boscii"
"1"," 42",11,42.1929,-9.1701,152,1468.38156484459,34,"N02","Lepidorhombus boscii"
"1"," 42",12,42.2824,-9.4619,583.5,4025,40,"N02","Lepidorhombus boscii"
"1"," 42",13,42.2826,-9.3462,237.5,2696,42,"N02","Lepidorhombus boscii"
"1"," 42",14,42.3747,-9.1716,143.5,2360,32,"N02","Lepidorhombus boscii"
"1"," 42",15,42.5169,-9.2916,133.5,930,13,"N02","Lepidorhombus boscii"
"1"," 42",16,42.5304,-9.3956,236,870,18,"N02","Lepidorhombus boscii"
"1"," 42",17,42.6145,-9.2171,101,40,1,"N02","Lepidorhombus boscii"
"1"," 42",18,42.6999,-9.3618,130.5,1475,18,"N02","Lepidorhombus boscii"
"1"," 42",20,42.7934,-9.54,236,4956,81,"N02","Lepidorhombus boscii"
"1"," 42",21,42.8543,-9.4243,154.5,980,16,"N02","Lepidorhombus boscii"
"1"," 42",22,42.943,-9.5594,252.5,1410,30,"N02","Lepidorhombus boscii"
"1"," 42",23,43.0459,-9.4178,144,745,11,"N02","Lepidorhombus boscii"
"1"," 42",24,43.0871,-9.5673,241.5,10890.3826266805,158,"N02","Lepidorhombus boscii"
"1"," 42",25,43.2338,-9.5114,259,5795,101,"N02","Lepidorhombus boscii"
"1"," 42",26,43.2079,-9.4182,170,1440,23,"N02","Lepidorhombus boscii"
"1"," 42",27,43.3026,-9.2865,169.5,4545,57,"N02","Lepidorhombus boscii"
"1"," 42",28,43.3552,-9.3855,271,9205,149,"N02","Lepidorhombus boscii"
"1"," 42",29,44.104,-8.9382,692.5,225,2,"N02","Lepidorhombus boscii"
"1"," 42",30,43.9809,-8.6344,422,958.37366892546,15,"N02","Lepidorhombus boscii"
