"gr","esp","lan","lat","long","prof","peso.gr","numero","camp","especie"
"1"," 51",51,44.0474,-8.2452,290.5,39900,1051,"N04","Micromesistius poutassou"
"1"," 51",52,43.715,-8.3913,165.5,1400,29,"N04","Micromesistius poutassou"
"1"," 51",53,43.6994,-8.5051,176,1050,30,"N04","Micromesistius poutassou"
"1"," 51",54,43.7109,-8.7243,290.5,7490,130,"N04","Micromesistius poutassou"
"1"," 51",55,43.8897,-8.5046,286.5,3100,83,"N04","Micromesistius poutassou"
"1"," 51",56,43.8209,-8.3923,195,1140,28,"N04","Micromesistius poutassou"
"1"," 51",57,43.7897,-8.2905,176.5,2120,53,"N04","Micromesistius poutassou"
"1"," 51",58,43.7274,-8.2536,140.5,2775,36,"N04","Micromesistius poutassou"
"1"," 51",59,43.7882,-7.5336,119,1430,25,"N04","Micromesistius poutassou"
"1"," 51",60,43.7728,-7.3018,137.5,545,12,"N04","Micromesistius poutassou"
"1"," 51",61,43.854,-7.3274,152,4285,97,"N04","Micromesistius poutassou"
"1"," 51",62,44.0245,-7.3429,187,3815,116,"N04","Micromesistius poutassou"
"1"," 51",63,43.9951,-7.5392,182,1540,33,"N04","Micromesistius poutassou"
"1"," 51",64,43.7059,-7.031,125.5,1110,19,"N04","Micromesistius poutassou"
"1"," 51",66,43.7876,-7.1271,142.5,2125,46,"N04","Micromesistius poutassou"
"1"," 51",67,43.9616,-7.2077,174,1925,70,"N04","Micromesistius poutassou"
"1"," 51",68,43.9922,-7.0715,188,7139.56170703576,266,"N04","Micromesistius poutassou"
"1"," 51",69,43.6207,-7.0575,106,9930,121,"N04","Micromesistius poutassou"
"1"," 51",70,43.7812,-6.9062,139.5,710,13,"N04","Micromesistius poutassou"
"1"," 51",72,43.9721,-6.7572,320.5,12100,261,"N04","Micromesistius poutassou"
"1"," 51",74,43.9008,-6.5401,236,426050,16048,"N04","Micromesistius poutassou"
"1"," 51",75,43.8777,-6.4673,567,1092.54498714653,13,"N04","Micromesistius poutassou"
"1"," 51",80,43.7622,-6.2929,245,160850,2670,"N04","Micromesistius poutassou"
"1"," 51",81,43.7835,-6.0534,177.5,1846.61525278492,25,"N04","Micromesistius poutassou"
"1"," 51",82,43.8759,-5.9837,229.5,18350,303,"N04","Micromesistius poutassou"
"1"," 51",84,43.8068,-5.7949,146,18300,494,"N04","Micromesistius poutassou"
"1"," 51",85,43.8922,-5.6028,299.5,5230,152,"N04","Micromesistius poutassou"
"1"," 51",87,43.7249,-5.5564,145.5,835,21,"N04","Micromesistius poutassou"
"1"," 51",90,43.7621,-5.3726,155,97.4512743628186,1,"N04","Micromesistius poutassou"
"1"," 51",91,43.8719,-5.381,288.5,5920,126,"N04","Micromesistius poutassou"
"1"," 51",92,43.7745,-5.0376,409.5,1245,30,"N04","Micromesistius poutassou"
"1"," 51",96,43.594,-3.1733,258,2560,28,"N04","Micromesistius poutassou"
"1"," 51",98,43.5922,-2.6686,296.5,642745,7970,"N04","Micromesistius poutassou"
"1"," 51",99,43.5281,-2.4476,262,12165.0589496249,280,"N04","Micromesistius poutassou"
"1"," 51",102,43.4475,-2.2077,143.5,100,4,"N04","Micromesistius poutassou"
"1"," 51",104,43.5586,-2.2219,364,15300,233,"N04","Micromesistius poutassou"
"1"," 51",105,43.5277,-2.0419,176.5,750,28,"N04","Micromesistius poutassou"
"1"," 51",106,43.3693,-2.0343,99,33510,358,"N04","Micromesistius poutassou"
"1"," 51",107,43.7369,-5.0064,189.5,12350,390,"N04","Micromesistius poutassou"
"1"," 51",108,43.6383,-4.998,419.5,7807.35721200387,146,"N04","Micromesistius poutassou"
"1"," 51",114,43.6397,-4.5875,191.5,43000,1433,"N04","Micromesistius poutassou"
"1"," 51",115,43.5149,-4.5447,293.5,10950,134,"N04","Micromesistius poutassou"
"1"," 51",119,43.6399,-3.7903,183,2600,35,"N04","Micromesistius poutassou"
"1"," 51",120,43.6703,-3.7814,255,26700,375,"N04","Micromesistius poutassou"
"1"," 90",1,42.0716,-8.9909,104,20225,656,"N04","Trachurus trachurus"
"1"," 90",2,41.9656,-9.0446,112.5,775,248,"N04","Trachurus trachurus"
"1"," 90",4,42.1525,-9.0673,134,8,2,"N04","Trachurus trachurus"
"1"," 90",5,42.05,-9.1305,137.5,17,5,"N04","Trachurus trachurus"
"1"," 90",8,42.1916,-9.1711,154.5,4,1,"N04","Trachurus trachurus"
"1"," 90",9,42.2229,-8.9705,102,76980,624,"N04","Trachurus trachurus"
"1"," 90",10,42.2668,-9.1138,138.5,1340,9,"N04","Trachurus trachurus"
"1"," 90",12,42.3646,-9.146,140.5,105,25,"N04","Trachurus trachurus"
"1"," 90",13,42.6327,-9.2171,101.5,2860,593,"N04","Trachurus trachurus"
"1"," 90",14,42.5164,-9.2803,129.5,350,25,"N04","Trachurus trachurus"
"1"," 90",17,42.8165,-9.2868,114.5,48,6,"N04","Trachurus trachurus"
"1"," 90",18,42.7044,-9.3639,132.5,401,6,"N04","Trachurus trachurus"
"1"," 90",19,42.8542,-9.424,155,400,6,"N04","Trachurus trachurus"
"1"," 90",21,43.1958,-9.4333,170.5,15,1,"N04","Trachurus trachurus"
"1"," 90",23,43.0362,-9.4171,142.5,25,6,"N04","Trachurus trachurus"
"1"," 90",24,43.3543,-9.3886,271,1,1,"N04","Trachurus trachurus"
"1"," 90",25,43.3029,-9.2854,169.5,402,1,"N04","Trachurus trachurus"
"1"," 90",27,43.2463,-9.1212,94,7610,943,"N04","Trachurus trachurus"
"1"," 90",28,43.3724,-9.0665,155,120,14,"N04","Trachurus trachurus"
"1"," 90",30,43.9583,-8.6562,445.5,5,3,"N04","Trachurus trachurus"
"1"," 90",33,43.5641,-9.0569,318,1,3,"N04","Trachurus trachurus"
"1"," 90",34,44.0756,-8.4537,336.5,9,23,"N04","Trachurus trachurus"
"1"," 90",35,43.9748,-8.4231,281,695,3,"N04","Trachurus trachurus"
"1"," 90",36,44.0397,-8.7078,460,244.917715392062,3,"N04","Trachurus trachurus"
"1"," 90",38,43.6179,-8.9047,251.5,2,2,"N04","Trachurus trachurus"
"1"," 90",39,43.446,-8.8364,151,30,7,"N04","Trachurus trachurus"
"1"," 90",40,43.3649,-8.7629,91.5,3330,127,"N04","Trachurus trachurus"
"1"," 90",41,43.449,-8.9786,161.5,230,2,"N04","Trachurus trachurus"
"1"," 90",42,43.5256,-8.8071,158.5,11,8,"N04","Trachurus trachurus"
"1"," 90",43,43.472,-8.6941,140.5,1990,21,"N04","Trachurus trachurus"
"1"," 90",44,43.5464,-8.4813,134.5,5570,155,"N04","Trachurus trachurus"
"1"," 90",45,43.4425,-8.5015,98.5,112790,851,"N04","Trachurus trachurus"
"1"," 90",46,43.6148,-8.5068,158,1075,5,"N04","Trachurus trachurus"
"1"," 90",47,43.6168,-8.6905,173.5,400,1,"N04","Trachurus trachurus"
"1"," 90",48,43.8399,-7.9119,131,3520,25,"N04","Trachurus trachurus"
"1"," 90",49,43.9185,-8.0636,184,19050,88,"N04","Trachurus trachurus"
"1"," 90",50,44.0465,-8.0085,235.5,1740,7,"N04","Trachurus trachurus"
"1"," 90",51,44.0474,-8.2452,290.5,342,1,"N04","Trachurus trachurus"
"1"," 90",52,43.715,-8.3913,165.5,1,2,"N04","Trachurus trachurus"
"1"," 90",53,43.6994,-8.5051,176,395,3,"N04","Trachurus trachurus"
"1"," 90",54,43.7109,-8.7243,290.5,521,4,"N04","Trachurus trachurus"
"1"," 90",55,43.8897,-8.5046,286.5,1,1,"N04","Trachurus trachurus"
"1"," 90",57,43.7897,-8.2905,176.5,1792,5,"N04","Trachurus trachurus"
"1"," 90",58,43.7274,-8.2536,140.5,5781,41,"N04","Trachurus trachurus"
"1"," 90",59,43.7882,-7.5336,119,190,12,"N04","Trachurus trachurus"
"1"," 90",60,43.7728,-7.3018,137.5,3820,39,"N04","Trachurus trachurus"
"1"," 90",61,43.854,-7.3274,152,1140,31,"N04","Trachurus trachurus"
"1"," 90",62,44.0245,-7.3429,187,2690,14,"N04","Trachurus trachurus"
"1"," 90",63,43.9951,-7.5392,182,1,4,"N04","Trachurus trachurus"
"1"," 90",64,43.7059,-7.031,125.5,2,2,"N04","Trachurus trachurus"
"1"," 90",65,43.6713,-7.1487,115.5,90,17,"N04","Trachurus trachurus"
"1"," 90",66,43.7876,-7.1271,142.5,49,21,"N04","Trachurus trachurus"
"1"," 90",67,43.9616,-7.2077,174,11,11,"N04","Trachurus trachurus"
"1"," 90",69,43.6207,-7.0575,106,1465,80,"N04","Trachurus trachurus"
"1"," 90",70,43.7812,-6.9062,139.5,15,7,"N04","Trachurus trachurus"
"1"," 90",71,43.7996,-6.5887,140,1040,6,"N04","Trachurus trachurus"
"1"," 90",72,43.9721,-6.7572,320.5,1,2,"N04","Trachurus trachurus"
"1"," 90",73,43.8923,-6.6244,142,8.56898029134533,1,"N04","Trachurus trachurus"
"1"," 90",74,43.9008,-6.5401,236,595,5,"N04","Trachurus trachurus"
"1"," 90",76,43.5948,-6.1052,57,10220,645,"N04","Trachurus trachurus"
"1"," 90",77,43.6881,-6.0846,118.5,895,11,"N04","Trachurus trachurus"
"1"," 90",78,43.6895,-6.2733,134.5,2415,16,"N04","Trachurus trachurus"
"1"," 90",79,43.7193,-6.4144,134.5,7910,38,"N04","Trachurus trachurus"
"1"," 90",80,43.7622,-6.2929,245,6425,32,"N04","Trachurus trachurus"
"1"," 90",81,43.7835,-6.0534,177.5,381.319622964867,3,"N04","Trachurus trachurus"
"1"," 90",82,43.8759,-5.9837,229.5,2650,12,"N04","Trachurus trachurus"
"1"," 90",83,43.6693,-5.6787,93,22500,160,"N04","Trachurus trachurus"
"1"," 90",84,43.8068,-5.7949,146,4520,26,"N04","Trachurus trachurus"
"1"," 90",86,43.8179,-5.4996,162,5,4,"N04","Trachurus trachurus"
"1"," 90",87,43.7249,-5.5564,145.5,1475,11,"N04","Trachurus trachurus"
"1"," 90",88,43.6304,-5.3918,117.5,20300,125,"N04","Trachurus trachurus"
"1"," 90",89,43.7057,-5.1855,150,1205,19,"N04","Trachurus trachurus"
"1"," 90",90,43.7621,-5.3726,155,8.99550224887556,1,"N04","Trachurus trachurus"
"1"," 90",91,43.8719,-5.381,288.5,3950,14,"N04","Trachurus trachurus"
"1"," 90",92,43.7745,-5.0376,409.5,705,2,"N04","Trachurus trachurus"
"1"," 90",93,43.4633,-3.3855,38.5,8850,215,"N04","Trachurus trachurus"
"1"," 90",94,43.474,-3.331,74,5670,215,"N04","Trachurus trachurus"
"1"," 90",95,43.5784,-3.2864,188.5,2185,14,"N04","Trachurus trachurus"
"1"," 90",96,43.594,-3.1733,258,4530,22,"N04","Trachurus trachurus"
"1"," 90",97,43.5151,-2.8884,130,8930,53,"N04","Trachurus trachurus"
"1"," 90",98,43.5922,-2.6686,296.5,146850,740,"N04","Trachurus trachurus"
"1"," 90",100,43.4607,-2.3291,134.5,63550,383,"N04","Trachurus trachurus"
"1"," 90",101,43.3935,-2.304,103,4160,103,"N04","Trachurus trachurus"
"1"," 90",102,43.4475,-2.2077,143.5,18600,125,"N04","Trachurus trachurus"
"1"," 90",103,43.5044,-2.2185,159.5,4460,28,"N04","Trachurus trachurus"
"1"," 90",104,43.5586,-2.2219,364,18100,73,"N04","Trachurus trachurus"
"1"," 90",105,43.5277,-2.0419,176.5,17000,89,"N04","Trachurus trachurus"
"1"," 90",106,43.3693,-2.0343,99,5560,78,"N04","Trachurus trachurus"
"1"," 90",107,43.7369,-5.0064,189.5,10,4,"N04","Trachurus trachurus"
"1"," 90",108,43.6383,-4.998,419.5,0.968054211035818,1,"N04","Trachurus trachurus"
"1"," 90",109,43.5756,-4.8499,140,6100,42,"N04","Trachurus trachurus"
"1"," 90",110,43.5855,-4.6789,172.5,6815,41,"N04","Trachurus trachurus"
"1"," 90",111,43.4781,-4.7339,90,20850,413,"N04","Trachurus trachurus"
"1"," 90",112,43.5474,-3.8937,111,90600,4256,"N04","Trachurus trachurus"
"1"," 90",113,43.4693,-4.1185,81.5,17400,393,"N04","Trachurus trachurus"
"1"," 90",114,43.6397,-4.5875,191.5,450,4,"N04","Trachurus trachurus"
"1"," 90",115,43.5149,-4.5447,293.5,3715,12,"N04","Trachurus trachurus"
"1"," 90",116,43.4638,-4.3216,114.5,22300,427,"N04","Trachurus trachurus"
"1"," 90",117,43.5465,-4.2686,162.5,1855.67010309278,14,"N04","Trachurus trachurus"
"1"," 90",118,43.5131,-3.7458,46.5,86686,4993,"N04","Trachurus trachurus"
"1"," 90",119,43.6399,-3.7903,183,5850,32,"N04","Trachurus trachurus"
"1"," 90",120,43.6703,-3.7814,255,990,3,"N04","Trachurus trachurus"
"1"," 79",3,41.986,-9.3125,173.5,60,1,"N04","Scyliorhinus canicula"
"1"," 79",7,42.1201,-9.2759,187,310,4,"N04","Scyliorhinus canicula"
"1"," 79",8,42.1916,-9.1711,154.5,65,2,"N04","Scyliorhinus canicula"
"1"," 79",10,42.2668,-9.1138,138.5,665,1,"N04","Scyliorhinus canicula"
"1"," 79",12,42.3646,-9.146,140.5,1370,16,"N04","Scyliorhinus canicula"
"1"," 79",13,42.6327,-9.2171,101.5,3270,7,"N04","Scyliorhinus canicula"
"1"," 79",14,42.5164,-9.2803,129.5,200,5,"N04","Scyliorhinus canicula"
"1"," 79",15,42.7837,-9.5425,242.5,45,1,"N04","Scyliorhinus canicula"
"1"," 79",18,42.7044,-9.3639,132.5,180,1,"N04","Scyliorhinus canicula"
"1"," 79",19,42.8542,-9.424,155,65,1,"N04","Scyliorhinus canicula"
"1"," 79",23,43.0362,-9.4171,142.5,1550,5,"N04","Scyliorhinus canicula"
"1"," 79",25,43.3029,-9.2854,169.5,115,10,"N04","Scyliorhinus canicula"
"1"," 79",27,43.2463,-9.1212,94,3230,6,"N04","Scyliorhinus canicula"
"1"," 79",29,43.4333,-9.2021,263,350,2,"N04","Scyliorhinus canicula"
"1"," 79",38,43.6179,-8.9047,251.5,1975,21,"N04","Scyliorhinus canicula"
"1"," 79",40,43.3649,-8.7629,91.5,6070,25,"N04","Scyliorhinus canicula"
"1"," 79",41,43.449,-8.9786,161.5,560,1,"N04","Scyliorhinus canicula"
"1"," 79",43,43.472,-8.6941,140.5,715,1,"N04","Scyliorhinus canicula"
"1"," 79",45,43.4425,-8.5015,98.5,3765,11,"N04","Scyliorhinus canicula"
"1"," 79",48,43.8399,-7.9119,131,13700,39,"N04","Scyliorhinus canicula"
"1"," 79",57,43.7897,-8.2905,176.5,215,1,"N04","Scyliorhinus canicula"
"1"," 79",59,43.7882,-7.5336,119,545,1,"N04","Scyliorhinus canicula"
"1"," 79",61,43.854,-7.3274,152,55,1,"N04","Scyliorhinus canicula"
"1"," 79",62,44.0245,-7.3429,187,1365,3,"N04","Scyliorhinus canicula"
"1"," 79",63,43.9951,-7.5392,182,510,1,"N04","Scyliorhinus canicula"
"1"," 79",64,43.7059,-7.031,125.5,1735,15,"N04","Scyliorhinus canicula"
"1"," 79",65,43.6713,-7.1487,115.5,1625,11,"N04","Scyliorhinus canicula"
"1"," 79",67,43.9616,-7.2077,174,435,7,"N04","Scyliorhinus canicula"
"1"," 79",69,43.6207,-7.0575,106,180,1,"N04","Scyliorhinus canicula"
"1"," 79",71,43.7996,-6.5887,140,2045,18,"N04","Scyliorhinus canicula"
"1"," 79",72,43.9721,-6.7572,320.5,670,1,"N04","Scyliorhinus canicula"
"1"," 79",73,43.8923,-6.6244,142,1259.64010282776,12,"N04","Scyliorhinus canicula"
"1"," 79",74,43.9008,-6.5401,236,815,2,"N04","Scyliorhinus canicula"
"1"," 79",76,43.5948,-6.1052,57,50750,95,"N04","Scyliorhinus canicula"
"1"," 79",77,43.6881,-6.0846,118.5,2125,21,"N04","Scyliorhinus canicula"
"1"," 79",78,43.6895,-6.2733,134.5,3815,22,"N04","Scyliorhinus canicula"
"1"," 79",79,43.7193,-6.4144,134.5,280,4,"N04","Scyliorhinus canicula"
"1"," 79",80,43.7622,-6.2929,245,160,2,"N04","Scyliorhinus canicula"
"1"," 79",81,43.7835,-6.0534,177.5,441.302485004284,10,"N04","Scyliorhinus canicula"
"1"," 79",82,43.8759,-5.9837,229.5,895,7,"N04","Scyliorhinus canicula"
"1"," 79",83,43.6693,-5.6787,93,10650,20,"N04","Scyliorhinus canicula"
"1"," 79",84,43.8068,-5.7949,146,2530,8,"N04","Scyliorhinus canicula"
"1"," 79",85,43.8922,-5.6028,299.5,280,2,"N04","Scyliorhinus canicula"
"1"," 79",86,43.8179,-5.4996,162,4235,30,"N04","Scyliorhinus canicula"
"1"," 79",87,43.7249,-5.5564,145.5,4795,10,"N04","Scyliorhinus canicula"
"1"," 79",88,43.6304,-5.3918,117.5,8800,19,"N04","Scyliorhinus canicula"
"1"," 79",89,43.7057,-5.1855,150,6200,18,"N04","Scyliorhinus canicula"
"1"," 79",90,43.7621,-5.3726,155,11619.1904047976,33,"N04","Scyliorhinus canicula"
"1"," 79",91,43.8719,-5.381,288.5,780,3,"N04","Scyliorhinus canicula"
"1"," 79",92,43.7745,-5.0376,409.5,1860,3,"N04","Scyliorhinus canicula"
"1"," 79",94,43.474,-3.331,74,2260,3,"N04","Scyliorhinus canicula"
"1"," 79",95,43.5784,-3.2864,188.5,4385,63,"N04","Scyliorhinus canicula"
"1"," 79",96,43.594,-3.1733,258,3285,11,"N04","Scyliorhinus canicula"
"1"," 79",97,43.5151,-2.8884,130,45515,158,"N04","Scyliorhinus canicula"
"1"," 79",98,43.5922,-2.6686,296.5,31240,65,"N04","Scyliorhinus canicula"
"1"," 79",99,43.5281,-2.4476,262,11655.9485530547,42,"N04","Scyliorhinus canicula"
"1"," 79",100,43.4607,-2.3291,134.5,8935,35,"N04","Scyliorhinus canicula"
"1"," 79",101,43.3935,-2.304,103,50450,111,"N04","Scyliorhinus canicula"
"1"," 79",102,43.4475,-2.2077,143.5,12000,42,"N04","Scyliorhinus canicula"
"1"," 79",103,43.5044,-2.2185,159.5,15800,70,"N04","Scyliorhinus canicula"
"1"," 79",104,43.5586,-2.2219,364,16850,36,"N04","Scyliorhinus canicula"
"1"," 79",105,43.5277,-2.0419,176.5,39500,148,"N04","Scyliorhinus canicula"
"1"," 79",106,43.3693,-2.0343,99,21675,74,"N04","Scyliorhinus canicula"
"1"," 79",107,43.7369,-5.0064,189.5,635,3,"N04","Scyliorhinus canicula"
"1"," 79",109,43.5756,-4.8499,140,7630,28,"N04","Scyliorhinus canicula"
"1"," 79",110,43.5855,-4.6789,172.5,2255,8,"N04","Scyliorhinus canicula"
"1"," 79",111,43.4781,-4.7339,90,59035,102,"N04","Scyliorhinus canicula"
"1"," 79",113,43.4693,-4.1185,81.5,110610,242,"N04","Scyliorhinus canicula"
"1"," 79",114,43.6397,-4.5875,191.5,5130,17,"N04","Scyliorhinus canicula"
"1"," 79",115,43.5149,-4.5447,293.5,12550,14,"N04","Scyliorhinus canicula"
"1"," 79",116,43.4638,-4.3216,114.5,2465,6,"N04","Scyliorhinus canicula"
"1"," 79",117,43.5465,-4.2686,162.5,4971.88378631678,14,"N04","Scyliorhinus canicula"
"1"," 79",119,43.6399,-3.7903,183,2850,20,"N04","Scyliorhinus canicula"
"1"," 79",120,43.6703,-3.7814,255,13330,40,"N04","Scyliorhinus canicula"
"1"," 31",1,42.0716,-8.9909,104,60,10,"N04","Gadiculus argenteus"
"1"," 31",2,41.9656,-9.0446,112.5,485,90,"N04","Gadiculus argenteus"
"1"," 31",3,41.986,-9.3125,173.5,7010,2172,"N04","Gadiculus argenteus"
"1"," 31",4,42.1525,-9.0673,134,1620,359,"N04","Gadiculus argenteus"
"1"," 31",6,42.0562,-9.3528,222.5,21005,5170,"N04","Gadiculus argenteus"
"1"," 31",8,42.1916,-9.1711,154.5,35,4,"N04","Gadiculus argenteus"
"1"," 31",9,42.2229,-8.9705,102,4230,725,"N04","Gadiculus argenteus"
"1"," 31",11,42.286,-9.348,240,30550,7434,"N04","Gadiculus argenteus"
"1"," 31",12,42.3646,-9.146,140.5,80,10,"N04","Gadiculus argenteus"
"1"," 31",15,42.7837,-9.5425,242.5,3200,562,"N04","Gadiculus argenteus"
"1"," 31",16,42.529,-9.3994,259,6570,782,"N04","Gadiculus argenteus"
"1"," 31",17,42.8165,-9.2868,114.5,6230,1558,"N04","Gadiculus argenteus"
"1"," 31",18,42.7044,-9.3639,132.5,35,8,"N04","Gadiculus argenteus"
"1"," 31",19,42.8542,-9.424,155,20,3,"N04","Gadiculus argenteus"
"1"," 31",20,42.9441,-9.5543,229,5795,938,"N04","Gadiculus argenteus"
"1"," 31",21,43.1958,-9.4333,170.5,17395,4004,"N04","Gadiculus argenteus"
"1"," 31",22,43.0761,-9.5731,254,13035,1678,"N04","Gadiculus argenteus"
"1"," 31",23,43.0362,-9.4171,142.5,39000,8218,"N04","Gadiculus argenteus"
"1"," 31",24,43.3543,-9.3886,271,9400,1359,"N04","Gadiculus argenteus"
"1"," 31",25,43.3029,-9.2854,169.5,8650,1701,"N04","Gadiculus argenteus"
"1"," 31",26,43.2358,-9.5151,269.5,12360,1603,"N04","Gadiculus argenteus"
"1"," 31",28,43.3724,-9.0665,155,4460,1296,"N04","Gadiculus argenteus"
"1"," 31",29,43.4333,-9.2021,263,6055,1615,"N04","Gadiculus argenteus"
"1"," 31",30,43.9583,-8.6562,445.5,8105,845,"N04","Gadiculus argenteus"
"1"," 31",31,43.7998,-8.7119,375.5,3215,399,"N04","Gadiculus argenteus"
"1"," 31",32,43.6761,-8.9032,531.5,25,8,"N04","Gadiculus argenteus"
"1"," 31",33,43.5641,-9.0569,318,7880,995,"N04","Gadiculus argenteus"
"1"," 31",34,44.0756,-8.4537,336.5,2905,249,"N04","Gadiculus argenteus"
"1"," 31",35,43.9748,-8.4231,281,28100,3576,"N04","Gadiculus argenteus"
"1"," 31",36,44.0397,-8.7078,460,2526.62149080349,158,"N04","Gadiculus argenteus"
"1"," 31",38,43.6179,-8.9047,251.5,10675,1548,"N04","Gadiculus argenteus"
"1"," 31",39,43.446,-8.8364,151,29250,6307,"N04","Gadiculus argenteus"
"1"," 31",41,43.449,-8.9786,161.5,7645,2251,"N04","Gadiculus argenteus"
"1"," 31",42,43.5256,-8.8071,158.5,41200,8240,"N04","Gadiculus argenteus"
"1"," 31",43,43.472,-8.6941,140.5,6550,1713,"N04","Gadiculus argenteus"
"1"," 31",44,43.5464,-8.4813,134.5,55300,15628,"N04","Gadiculus argenteus"
"1"," 31",46,43.6148,-8.5068,158,27300,11665,"N04","Gadiculus argenteus"
"1"," 31",47,43.6168,-8.6905,173.5,8950,3959,"N04","Gadiculus argenteus"
"1"," 31",49,43.9185,-8.0636,184,700,243,"N04","Gadiculus argenteus"
"1"," 31",50,44.0465,-8.0085,235.5,22830,8058,"N04","Gadiculus argenteus"
"1"," 31",51,44.0474,-8.2452,290.5,44050,7646,"N04","Gadiculus argenteus"
"1"," 31",52,43.715,-8.3913,165.5,4400,1434,"N04","Gadiculus argenteus"
"1"," 31",53,43.6994,-8.5051,176,2555,857,"N04","Gadiculus argenteus"
"1"," 31",54,43.7109,-8.7243,290.5,2830,332,"N04","Gadiculus argenteus"
"1"," 31",55,43.8897,-8.5046,286.5,11800,1824,"N04","Gadiculus argenteus"
"1"," 31",56,43.8209,-8.3923,195,8275,2441,"N04","Gadiculus argenteus"
"1"," 31",57,43.7897,-8.2905,176.5,4300,1137,"N04","Gadiculus argenteus"
"1"," 31",58,43.7274,-8.2536,140.5,810,237,"N04","Gadiculus argenteus"
"1"," 31",62,44.0245,-7.3429,187,110,33,"N04","Gadiculus argenteus"
"1"," 31",63,43.9951,-7.5392,182,110,50,"N04","Gadiculus argenteus"
"1"," 31",72,43.9721,-6.7572,320.5,1625,169,"N04","Gadiculus argenteus"
